,Barley283,Oats283,AlfalfaHaylage283,WinterWheat283,SpringWheat283,GrassHaylage283,AlfalfaHay283,GrassHay283,CornSilage283,Potatoes283,WinterWheat284,SpringWheat284,AlfalfaHay284,GrassHay284,GrassHaylage284,AlfalfaHay289,GrassHay289,AlfalfaHaylage281,AlfalfaHay281,GrassHay281,AlfalfaHay298,GrassHay298,Barley294,AlfalfaHaylage294,WinterWheat294,AlfalfaHay294,GrassHaylage294,GrassHay294,Barley287,WinterWheat287,GrassHay287,AlfalfaHay287,GrassHaylage287,Barley300,Oats300,Canola300,WinterWheat300,CornGrain300,SpringWheat300,AlfalfaHay300,GrassHay300,Sugarbeets300,Barley282,SpringWheat282,WinterWheat282,AlfalfaHay282,GrassHay282,Oats288,GrassHaylage288,AlfalfaHay288,GrassHay288,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63,,99029.1621426358,,10.0000000000001
12,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.1,,99029.1621426358,,11.0000000000001
13,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.2,,99029.1621426358,,12.0000000000002
14,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.3,,99029.1621426358,,13.0000000000002
15,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.4,,99029.1621426358,,14.0000000000002
16,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.5,,99029.1621426358,,15.0000000000002
17,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.6,,99029.1621426358,,16.0000000000002
18,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.7,,99029.1621426358,,17.0000000000002
19,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.8,,99029.1621426358,,18.0000000000002
20,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,63.9,,99029.1621426358,,19.0000000000002
21,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64,,99029.1621426358,,20.0000000000002
22,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.1,,99029.1621426358,,21.0000000000002
23,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.2,,99029.1621426358,,22.0000000000002
24,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.3,,99029.1621426358,,23.0000000000001
25,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.4,,99029.1621426358,,24
26,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.5,,99029.1621426358,,25
27,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.6,,99029.1621426358,,26
28,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.7,,99029.1621426358,,26.9999999999999
29,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.8,,99029.1621426358,,27.9999999999998
30,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,64.9,,99029.1621426358,,28.9999999999998
31,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,65,,99029.1621426358,,29.9999999999998
32,339.898282001556,112.888824163702,301.062375589323,3701.16336543517,1023.88541652802,260.179909126807,13834.4433716119,9063.19630923946,170.152757369257,2146.58071402288,458.896705644916,320.945891793411,10570.0356769415,7290.6741208041,373.286634010097,61.4937874141354,70.9323053078929,86.7645838102236,4311.75863951822,2935.34729123555,569.059568412948,1042.76200276122,103.01738726616,116.120389738457,903.830239850532,4438.60683698009,77.7788007674259,1291.32752556174,6.06337361398261,90.730103798523,476.991723791703,396.500294418253,21.2115703094742,275.679186043848,67.8422751371643,320.090626340206,3721.53591380146,100.490620463562,2247.56783283622,7102.15201759758,2736.45082309333,328.770274020287,204.223796578924,1338.74264877007,6932.31479277937,2143.2535680605,682.130524304066,57.567358804158,402.956808317579,2870.12105741425,529.685239434656,65.1,,99029.1621426358,,30.9999999999997
