,Barley276,SpringWheat276,WinterWheat276,AlfalfaHay276,GrassHay276,Barley274,Oats274,WinterWheat274,SpringWheat274,AlfalfaHay274,GrassHay274,Barley275,WinterWheat275,SpringWheat275,AlfalfaHay275,Barley258,Oats258,WinterWheat258,Canola258,AlfalfaHay258,GrassHay258,Oats262,Barley262,Canola262,WinterWheat262,GrassHaylage262,SpringWheat262,AlfalfaHay262,AlfalfaHaylage262,Lentils262,GrassHay262,Barley273,WinterWheat273,BeansDryEdible273,SpringWheat273,AlfalfaHay273,GrassHay273,Barley261,WinterWheat261,Canola261,SpringWheat261,BeansDryEdible261,AlfalfaHay261,GrassHay261,Lentils261,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63,,958737.894646326,,10.0000000000001
12,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.1,,958737.894646326,,11.0000000000001
13,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.2,,958737.894646326,,12.0000000000002
14,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.3,,958737.894646326,,13.0000000000002
15,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.4,,958737.894646326,,14.0000000000002
16,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.5,,958737.894646326,,15.0000000000002
17,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.6,,958737.894646326,,16.0000000000002
18,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.7,,958737.894646326,,17.0000000000002
19,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.8,,958737.894646326,,18.0000000000002
20,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,63.9,,958737.894646326,,19.0000000000002
21,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64,,958737.894646326,,20.0000000000002
22,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.1,,958737.894646326,,21.0000000000002
23,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.2,,958737.894646326,,22.0000000000002
24,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.3,,958737.894646326,,23.0000000000001
25,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.4,,958737.894646326,,24
26,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.5,,958737.894646326,,25
27,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.6,,958737.894646326,,26
28,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.7,,958737.894646326,,26.9999999999999
29,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.8,,958737.894646326,,27.9999999999998
30,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,64.9,,958737.894646326,,28.9999999999998
31,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65,,958737.894646326,,29.9999999999998
32,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65.1,,958737.894646326,,30.9999999999997
33,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65.2,,958737.894646326,,31.9999999999995
34,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65.3,,958737.894646326,,32.9999999999995
35,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65.4,,958737.894646326,,33.9999999999995
36,1220.94820739441,3463.67194393112,17380.8576254399,563.897345475562,1547.50433323707,9578.85496713148,646.298771377181,34344.0004215425,11907.3166253749,663.639425881642,767.438119438288,6135.07310377076,29760.5872392167,12092.6343449773,189.060338438104,15382.0634136506,49.4619717237391,36020.0166321819,244.646482024432,2637.63733278199,563.685022725433,1021.21625455255,24606.6531995738,176.276010086607,89796.9137198477,561.389409248407,34891.3117104366,19929.8166113203,244.836696126536,33684.687467598,8054.47807969702,1001.59249116073,23869.4353434043,2453.08454444969,3178.01576569957,87.7455548249815,329.863894964878,99076.4786000935,252947.931796919,1841.97255562111,105289.254829507,31753.862716452,3771.12152691729,2301.19557998136,32709.4666201276,65.4999999999999,,958737.894646326,,34.9999999999994
