,Barley318,AlfalfaHay318,WinterWheat318,SpringWheat318,GrassHay318,WinterWheat322,AlfalfaHay322,Barley322,GrassHay322,AlfalfaHay339,GrassHay329,AlfalfaHay312,GrassHay312,AlfalfaHay336,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63,,31438.3148501383,,10.0000000000001
12,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.1,,31438.3148501383,,11.0000000000001
13,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.2,,31438.3148501383,,12.0000000000002
14,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.3,,31438.3148501383,,13.0000000000002
15,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.4,,31438.3148501383,,14.0000000000002
16,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.5,,31438.3148501383,,15.0000000000002
17,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.6,,31438.3148501383,,16.0000000000002
18,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.7,,31438.3148501383,,17.0000000000002
19,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.8,,31438.3148501383,,18.0000000000002
20,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,63.9,,31438.3148501383,,19.0000000000002
21,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64,,31438.3148501383,,20.0000000000002
22,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.1,,31438.3148501383,,21.0000000000002
23,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.2,,31438.3148501383,,22.0000000000002
24,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.3,,31438.3148501383,,23.0000000000001
25,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.4,,31438.3148501383,,24
26,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.5,,31438.3148501383,,25
27,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.6,,31438.3148501383,,26
28,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.7,,31438.3148501383,,26.9999999999999
29,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.8,,31438.3148501383,,27.9999999999998
30,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,64.9,,31438.3148501383,,28.9999999999998
31,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65,,31438.3148501383,,29.9999999999998
32,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.1,,31438.3148501383,,30.9999999999997
33,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.2,,31438.3148501383,,31.9999999999995
34,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.3,,31438.3148501383,,32.9999999999995
35,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.4,,31438.3148501383,,33.9999999999995
36,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.4999999999999,,31438.3148501383,,34.9999999999994
37,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.5999999999999,,31438.3148501383,,35.9999999999993
38,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.6999999999999,,31438.3148501383,,36.9999999999993
39,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.7999999999999,,31438.3148501383,,37.9999999999993
40,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.8999999999999,,31438.3148501383,,38.9999999999992
41,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,65.9999999999999,,31438.3148501383,,39.9999999999991
42,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.0999999999999,,31438.3148501383,,40.9999999999991
43,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.1999999999999,,31438.3148501383,,41.9999999999991
44,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.2999999999999,,31438.3148501383,,42.999999999999
45,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.3999999999999,,31438.3148501383,,43.9999999999989
46,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.4999999999999,,31438.3148501383,,44.9999999999989
47,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.5999999999999,,31438.3148501383,,45.9999999999989
48,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.6999999999999,,31438.3148501383,,46.9999999999988
49,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.7999999999999,,31438.3148501383,,47.9999999999986
50,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.8999999999999,,31438.3148501383,,48.9999999999986
51,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,66.9999999999999,,31438.3148501383,,49.9999999999986
52,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.0999999999998,,31438.3148501383,,50.9999999999985
53,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.1999999999998,,31438.3148501383,,51.9999999999984
54,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.2999999999998,,31438.3148501383,,52.9999999999984
55,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.3999999999998,,31438.3148501383,,53.9999999999984
56,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.4999999999998,,31438.3148501383,,54.9999999999983
57,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.5999999999998,,31438.3148501383,,55.9999999999982
58,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.6999999999998,,31438.3148501383,,56.9999999999982
59,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.7999999999998,,31438.3148501383,,57.9999999999982
60,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.8999999999998,,31438.3148501383,,58.9999999999981
61,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,67.9999999999998,,31438.3148501383,,59.999999999998
62,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.0999999999998,,31438.3148501383,,60.999999999998
63,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.1999999999998,,31438.3148501383,,61.999999999998
64,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.2999999999998,,31438.3148501383,,62.9999999999978
65,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.3999999999998,,31438.3148501383,,63.9999999999977
66,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.4999999999998,,31438.3148501383,,64.9999999999977
67,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.5999999999998,,31438.3148501383,,65.9999999999977
68,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.6999999999998,,31438.3148501383,,66.9999999999976
69,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.7999999999998,,31438.3148501383,,67.9999999999975
70,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.8999999999998,,31438.3148501383,,68.9999999999975
71,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,68.9999999999998,,31438.3148501383,,69.9999999999975
72,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,69.0999999999997,,31438.3148501383,,70.9999999999974
73,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,69.1999999999997,,31438.3148501383,,71.9999999999973
74,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,69.2999999999997,,31438.3148501383,,72.9999999999973
75,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,69.3999999999997,,31438.3148501383,,73.9999999999973
76,696.843115925145,8306.46976694329,193.631045026713,72.9568404437992,2447.85828810657,303.68545574335,6099.09144159404,57.3446543147732,4703.30150810594,4021.30290966439,93.8909401674302,3193.32101089091,200.676385624777,1047.94148758713,69.4999999999997,,31438.3148501383,,74.9999999999972
77,695.453350081046,8265.21572345329,193.745607118523,73.4933671988795,2067.56723339676,303.747659289277,6064.19829764776,57.1183808853293,4591.47917408227,4004.12139252706,,3177.4715447116,192.876256627173,1029.04630891395,69.5999999999997,722.780554205354,31438.3148501383,0.02299043564042,75.999999999997
78,693.24414020438,8198.88098443458,193.951903020223,74.4595093924207,1456.07546842862,303.859671354771,6008.09161327435,56.7586904405258,4411.67363948453,3976.49424719054,,3151.98628039188,180.333982525384,998.663669057336,69.6999999999997,1733.84105093873,31438.3148501383,0.055150572134788,76.999999999997
79,691.034930327714,8132.54624541586,194.158198921923,75.4256515859618,844.583703460484,303.971683420264,5951.98492890094,56.3989999957224,4231.86810488679,3948.86710185401,,3126.50101607216,167.791708423594,968.281029200726,69.7999999999997,2744.90154767211,31438.3148501383,0.087310708629157,77.999999999997
80,688.825720451048,8066.21150639716,194.364494823623,76.3917937795027,233.091938492409,304.083695485758,5895.87824452754,56.039309550919,4052.06257028907,3921.23995651749,,3101.01575175244,155.249434321806,937.898389344119,69.8999999999997,3755.96204440538,31438.3148501383,0.119470845123522,78.9999999999969
81,686.616510574339,7999.87676737848,194.570790725478,77.3579359730409,,304.195707551122,5839.77156015419,55.6796191061154,3872.25703569113,3893.61281118129,,3075.53048743248,142.707160220022,907.515749487977,69.9999999999997,4388.62271466261,31438.3148501383,0.139594718596799,79.9999999999968
82,684.407300697717,7933.54202835974,194.777086627023,78.3240781665847,,304.307719616745,5783.66487578074,55.3199286613121,3692.45150109362,3865.98566584445,,3050.045223113,130.164886118228,877.133109630902,70.0999999999997,4788.19144642821,31438.3148501383,0.152304328945518,80.9999999999968
83,682.198090821051,7867.20728934102,194.983382528723,79.2902203601257,,304.419731682239,5727.55819140733,54.9602382165087,3512.64596649588,3838.35852050792,,3024.55995879328,117.622612016439,846.750469774292,70.1999999999997,5187.76017819345,31438.3148501383,0.165013939294225,81.9999999999968
84,679.988880944386,7800.87255032232,195.189678430423,80.2563625536666,,304.531743747733,5671.45150703393,54.6005477717052,3332.84043189816,3810.7313751714,,2999.07469447356,105.080337914651,816.367829917686,70.2999999999997,5587.32890995863,31438.3148501383,0.177723549642931,82.9999999999967
85,677.77967106772,7734.53781130361,195.395974332123,81.2225047472075,,304.643755813226,5615.34482266054,54.2408573269018,3153.03489730044,3783.10422983488,,2973.58943015384,92.5380638128625,785.985190061079,70.3999999999997,5986.89764172383,31438.3148501383,0.190433159991637,83.9999999999966
86,675.570461191054,7668.2030722849,195.602270233823,82.1886469407484,,304.75576787872,5559.23813828713,53.8811668820983,2973.2293627027,3755.47708449836,,2948.10416583412,79.9957897110728,755.602550204468,70.4999999999997,6386.46637348906,31438.3148501383,0.203142770340344,84.9999999999966
87,673.361251314388,7601.86833326618,195.808566135523,83.1547891342894,,304.867779944214,5503.13145391372,53.5214764372949,2793.42382810496,3727.84993916184,,2922.6189015144,67.4535156092831,725.219910347858,70.5999999999996,6786.03510525431,31438.3148501383,0.215852380689052,85.9999999999966
88,671.152041437723,7535.53359424748,196.014862037223,84.1209313278304,,304.979792009707,5447.02476954032,53.1617859924915,2613.61829350724,3700.22279382531,,2897.13363719468,54.9112415074951,694.837270491252,70.6999999999996,7185.6038370195,31438.3148501382,0.228561991037758,86.9999999999965
89,668.942831561057,7469.19885522877,196.221157938923,85.0870735213712,,305.091804075201,5390.91808516692,52.802095547688,2433.81275890952,3672.59564848879,,2871.64837287496,42.3689674057068,664.454630634645,70.7999999999996,7585.17256878469,31438.3148501382,0.241271601386463,87.9999999999964
90,666.733621684391,7402.86411621006,196.427453840623,86.0532157149122,,305.203816140694,5334.81140079352,52.4424051028846,2254.00722431179,3644.96850315227,,2846.16310855524,29.8266933039172,634.071990778035,70.8999999999996,7984.74130054992,31438.3148501383,0.253981211735171,88.9999999999964
91,664.524411807725,7336.52937719135,196.633749742323,87.0193579084532,,305.315828206188,5278.70471642011,52.0827146580811,2074.20168971405,3617.34135781575,,2820.67784423552,17.2844192021277,603.689350921425,70.9999999999996,8384.31003231515,31438.3148501382,0.266690822083878,89.9999999999964
92,662.31520193106,7270.19463817264,196.840045644022,87.9855001019942,,305.427840271682,5222.59803204671,51.7230242132777,1894.39615511633,3589.71421247923,,2795.1925799158,4.74214510033949,573.306711064818,71.0999999999996,8783.87876408035,31438.3148501382,0.279400432432584,90.9999999999962
93,660.105992054394,7203.85989915394,197.046341545722,88.9516422955352,,305.539852337175,5166.49134767331,51.3633337684743,1714.59062051861,3562.08706714271,,2769.70731559608,,542.924071208212,71.1999999999996,9175.64736684409,31438.3148501382,0.291861933776764,91.9999999999961
94,657.896782177732,7137.52516013522,197.25263744742,89.9177844890758,,305.65186440267,5110.38466329983,51.003643323671,1534.7850859208,3534.45992180618,,2744.22205127637,,512.541431351597,71.2999999999996,9562.67382450768,31438.3148501382,0.304172595448946,92.9999999999961
95,655.687572301121,7071.19042111561,197.458933349121,90.8839266826184,,305.763876468133,5054.27797892585,50.643952878867,1354.97955132155,3506.83277646987,,2718.73678695691,,482.158791494931,71.3999999999996,9949.70028217366,31438.3148501382,0.316483257121204,93.9999999999961
96,653.478362424336,7004.8556820989,197.665229250821,91.8500688761631,,305.875888533683,4998.17129455355,50.2842624340622,1175.1740167255,3479.20563113307,,2693.25152263685,,451.776151638154,71.4999999999996,10336.7267398332,31438.3148501382,0.328793918793256,94.999999999996
97,651.269152547731,6938.5209430791,197.871525152522,92.8162110696987,,305.98790059915,4942.06461017971,49.9245719892605,995.368482127694,3451.57848579662,,2667.7662583172,,421.393511781778,71.5999999999996,10723.7531974978,31438.3148501382,0.341104580465471,95.9999999999959
98,649.059942671071,6872.18620406034,198.07782105422,93.7823532632408,,306.099912664642,4885.95792580632,49.5648815444566,815.562947529816,3423.95134046007,,2642.28099399754,,391.01087192519,71.6999999999996,11110.7796551613,31438.3148501382,0.353415242137652,96.9999999999959
99,646.850732794409,6805.85146504171,198.284116955921,94.7484954567785,,306.211924730135,4829.85124143297,49.2051910996548,635.757412932061,3396.32419512359,,2616.79572967773,,360.628232068594,71.7999999999996,11497.8061128247,31438.3148501383,0.365725903809826,97.9999999999959
100,644.641522917736,6739.51672602294,198.490412857622,95.7146376503253,,306.323936795627,4773.74455705941,48.8455006548482,455.951878334734,3368.69704978719,,2591.31046535797,,330.245592211975,71.8999999999996,11884.8325704879,31438.3148501383,0.378036565481996,98.9999999999958
