,GrassHay296,WinterWheat296,AlfalfaHay296,AlfalfaHaylage296,CornSilage296,GrassHaylage296,Potatoes296,Barley296,AlfalfaHay295,GrassHay295,AlfalfaHay292,AlfalfaHay285,AlfalfaHaylage285,Oats290,GrassHay290,AlfalfaHaylage290,WinterWheat290,AlfalfaHay290,CornGrain290,Barley290,CornSilage290,GrassHay286,WinterWheat286,CornGrain286,AlfalfaHay286,CornSilage286,AlfalfaHaylage286,Oats291,GrassHay291,AlfalfaHay291,WinterWheat291,SpringWheat291,CornGrain291,CornSilage291,BeansDryEdible291,Barley291,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63,,55489.6584915962,,10.0000000000001
12,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.1,,55489.6584915962,,11.0000000000001
13,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.2,,55489.6584915962,,12.0000000000002
14,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.3,,55489.6584915962,,13.0000000000002
15,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.4,,55489.6584915962,,14.0000000000002
16,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.5,,55489.6584915962,,15.0000000000002
17,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.6,,55489.6584915962,,16.0000000000002
18,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.7,,55489.6584915962,,17.0000000000002
19,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.8,,55489.6584915962,,18.0000000000002
20,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,63.9,,55489.6584915962,,19.0000000000002
21,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64,,55489.6584915962,,20.0000000000002
22,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.1,,55489.6584915962,,21.0000000000002
23,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.2,,55489.6584915962,,22.0000000000002
24,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.3,,55489.6584915962,,23.0000000000001
25,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.4,,55489.6584915962,,24
26,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.5,,55489.6584915962,,25
27,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.6,,55489.6584915962,,26
28,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.7,,55489.6584915962,,26.9999999999999
29,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.8,,55489.6584915962,,27.9999999999998
30,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,64.9,,55489.6584915962,,28.9999999999998
31,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65,,55489.6584915962,,29.9999999999998
32,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.1,,55489.6584915962,,30.9999999999997
33,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.2,,55489.6584915962,,31.9999999999995
34,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.3,,55489.6584915962,,32.9999999999995
35,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.4,,55489.6584915962,,33.9999999999995
36,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.4999999999999,,55489.6584915962,,34.9999999999994
37,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.5999999999999,,55489.6584915962,,35.9999999999993
38,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.6999999999999,,55489.6584915962,,36.9999999999993
39,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.7999999999999,,55489.6584915962,,37.9999999999993
40,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.8999999999999,,55489.6584915962,,38.9999999999992
41,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,65.9999999999999,,55489.6584915962,,39.9999999999991
42,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,66.0999999999999,,55489.6584915962,,40.9999999999991
43,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,66.1999999999999,,55489.6584915962,,41.9999999999991
44,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,66.2999999999999,,55489.6584915962,,42.999999999999
45,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,66.3999999999999,,55489.6584915962,,43.9999999999989
46,186.343918977191,173.530066717067,903.910540947573,76.6332701603925,93.4288401540971,75.6134182549898,100.887193939102,51.4470455442397,4575.81506986052,1089.48833790758,324.991422885059,5485.5272357121,633.191611226469,242.976861017533,688.609201114629,348.19477601543,914.894818095472,4262.01510004316,568.508333865,485.150854125096,383.266068017145,177.831696605526,405.696933354391,103.84478065394,1622.08823235751,140.741311175221,186.054031951052,104.017669586934,1415.46950800499,24537.990230271,2040.89520360257,1203.87039754316,401.188665040426,298.423985283398,29.5974471492337,1157.52441443707,66.4999999999999,,55489.6584915962,,44.9999999999989
