,AlfalfaHay428,Barley428,GrassHay428,Oats428,WinterWheat428,AlfalfaHay430,Barley430,GrassHay430,Potatoes430,SpringWheat430,WinterWheat430,AlfalfaHay427,GrassHay427,GrassHaylage427,AlfalfaHay433,Barley433,CornSilage433,GrassHay433,GrassHaylage433,Potatoes433,SpringWheat433,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63,,146893.053631859,,10.0000000000001
12,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.1,,146893.053631859,,11.0000000000001
13,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.2,,146893.053631859,,12.0000000000002
14,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.3,,146893.053631859,,13.0000000000002
15,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.4,,146893.053631859,,14.0000000000002
16,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.5,,146893.053631859,,15.0000000000002
17,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.6,,146893.053631859,,16.0000000000002
18,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.7,,146893.053631859,,17.0000000000002
19,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.8,,146893.053631859,,18.0000000000002
20,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,63.9,,146893.053631859,,19.0000000000002
21,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64,,146893.053631859,,20.0000000000002
22,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.1,,146893.053631859,,21.0000000000002
23,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.2,,146893.053631859,,22.0000000000002
24,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.3,,146893.053631859,,23.0000000000001
25,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.4,,146893.053631859,,24
26,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.5,,146893.053631859,,25
27,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.6,,146893.053631859,,26
28,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.7,,146893.053631859,,26.9999999999999
29,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.8,,146893.053631859,,27.9999999999998
30,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,64.9,,146893.053631859,,28.9999999999998
31,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65,,146893.053631859,,29.9999999999998
32,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.1,,146893.053631859,,30.9999999999997
33,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.2,,146893.053631859,,31.9999999999995
34,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.3,,146893.053631859,,32.9999999999995
35,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.4,,146893.053631859,,33.9999999999995
36,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.4999999999999,,146893.053631859,,34.9999999999994
37,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.5999999999999,,146893.053631859,,35.9999999999993
38,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.6999999999999,,146893.053631859,,36.9999999999993
39,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.7999999999999,,146893.053631859,,37.9999999999993
40,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.8999999999999,,146893.053631859,,38.9999999999992
41,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,65.9999999999999,,146893.053631859,,39.9999999999991
42,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.0999999999999,,146893.053631859,,40.9999999999991
43,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.1999999999999,,146893.053631859,,41.9999999999991
44,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.2999999999999,,146893.053631859,,42.999999999999
45,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.3999999999999,,146893.053631859,,43.9999999999989
46,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.4999999999999,,146893.053631859,,44.9999999999989
47,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.5999999999999,,146893.053631859,,45.9999999999989
48,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.6999999999999,,146893.053631859,,46.9999999999988
49,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.7999999999999,,146893.053631859,,47.9999999999986
50,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.8999999999999,,146893.053631859,,48.9999999999986
51,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,66.9999999999999,,146893.053631859,,49.9999999999986
52,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.0999999999998,,146893.053631859,,50.9999999999985
53,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.1999999999998,,146893.053631859,,51.9999999999984
54,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.2999999999998,,146893.053631859,,52.9999999999984
55,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.3999999999998,,146893.053631859,,53.9999999999984
56,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.4999999999998,,146893.053631859,,54.9999999999983
57,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.5999999999998,,146893.053631859,,55.9999999999982
58,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.6999999999998,,146893.053631859,,56.9999999999982
59,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.7999999999998,,146893.053631859,,57.9999999999982
60,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.8999999999998,,146893.053631859,,58.9999999999981
61,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,67.9999999999998,,146893.053631859,,59.999999999998
62,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,68.0999999999998,,146893.053631859,,60.999999999998
63,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,68.1999999999998,,146893.053631859,,61.999999999998
64,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,68.2999999999998,,146893.053631859,,62.9999999999978
65,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,68.3999999999998,,146893.053631859,,63.9999999999977
66,9718.66546613124,123.383611337164,5489.46130953756,62.6434260583014,383.233314800813,38963.8007795894,2666.92774568498,9271.01706611378,2089.20889999999,2277.36792181892,1813.33073091266,3208.05025314798,5299.04274767483,152.726296183173,45076.5886920893,3622.30700869476,242.024199999999,4181.20264484327,157.294592622092,4766.4766,7328.30032461912,68.4999999999998,,146893.053631859,,64.9999999999977
67,9684.49323787204,123.185022851761,5371.76536945864,62.6245306882182,383.191381474449,38809.1877981212,2659.34054327822,9168.11581985603,2088.78785208304,2277.18984469766,1813.25298813161,3197.85594179472,5258.19912787,152.462023430211,44956.516418313,3621.6821496262,239.358204323505,,153.504699907778,4765.53103671585,7327.78320022024,68.5999999999998,4779.026441145,146893.053631859,0.032534053333265,65.9999999999977
68,9617.46631372821,122.799079654078,5140.91133243565,62.6020900031329,383.141580249738,38505.9230387407,2644.59533208236,8966.28075148094,2087.95726352758,2276.9783551856,1813.16065856837,3177.86036735951,5178.08664045322,151.943667131296,44721.0013349786,3620.94004902069,234.104122911463,,146.07103624532,4763.6657524794,7327.16904840771,68.6999999999998,5950.3958172157,146893.053631859,0.040508354003781,66.9999999999976
69,9550.43938958438,122.413136456396,4910.05729541265,62.5796493180477,383.091779025028,38202.6582793602,2629.8501208865,8764.44568310585,2087.12667497211,2276.76686567355,1813.06832900513,3157.8647929243,5097.97415303645,151.425310832382,44485.4862516443,3620.19794841517,228.85004149942,,138.637372582862,4761.80046824295,7326.55489659521,68.7999999999998,7121.76519328644,146893.053631859,0.048482654674297,67.9999999999975
70,9483.41246544054,122.027193258713,4679.20325838964,62.5572086329628,383.041977800318,37899.3935199796,2615.10490969064,8562.61061473075,2086.29608641665,2276.5553761615,1812.97599944189,3137.86921848909,5017.86166561967,150.906954533468,44249.97116831,3619.45584780967,223.595960087377,,131.203708920403,4759.9351840065,7325.94074478267,68.8999999999998,8293.13456935731,146893.053631859,0.056456955344814,68.9999999999975
71,9416.3855412967,121.641250061031,4448.34922136662,62.5347679478776,382.992176575607,37596.1287605991,2600.35969849478,8360.77554635564,2085.46549786119,2276.34388664944,1812.88366987865,3117.87364405388,4937.74917820289,150.388598234554,44014.4560849756,3618.71374720416,218.341878675334,,123.770045257944,4758.06989977005,7325.32659297013,68.9999999999998,9464.50394542813,146893.053631859,0.064431256015331,69.9999999999975
72,9349.35861715287,121.255306863348,4217.49518434363,62.5123272627923,382.942375350896,37292.8640012186,2585.61448729892,8158.94047798056,2084.63490930573,2276.13239713738,1812.79134031541,3097.87806961867,4857.63669078612,149.870241935639,43778.9410016413,3617.97164659864,213.087797263292,,116.336381595486,4756.20461553361,7324.7124411576,69.0999999999997,10635.8733214988,146893.053631859,0.072405556685848,70.9999999999974
73,9282.33169300904,120.869363665665,3986.64114732064,62.4898865777071,382.892574126185,36989.5992418381,2570.86927610306,7957.10540960547,2083.80432075027,2275.92090762533,1812.69901075217,3077.88249518346,4777.52420336935,149.351885636725,43543.425918307,3617.22954599313,207.833715851249,,108.902717933028,4754.33933129716,7324.09828934507,69.1999999999997,11807.2426975696,146893.053631859,0.080379857356364,71.9999999999973
