,AlfalfaHay068,GrassHay068,AlfalfaHay071,GrassHay071,GrassHaylage079,AlfalfaHay079,GrassHay079,Barley078,Oats078,WinterWheat078,AlfalfaHay078,GrassHay078,GrassHay074,AlfalfaHay075,GrassHay075,GrassHaylage075,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
46,577.421130324018,38.1756822213972,1143.62717391831,1151.20852818281,969.174194673343,1163.85085189055,2319.13635695798,217.496518823199,453.503123498398,119.065093903075,1379.73254378046,195.117771307228,169.955466253688,138.266719724304,118.388299728955,82.0395513700263,66.4999999999999,,10236.1590065577,,44.9999999999989
47,577.421130324018,38.1756822213972,1143.62717391831,1151.20852818281,969.174194673343,1163.85085189055,2319.13635695798,217.496518823199,453.503123498398,119.065093903075,1379.73254378046,195.117771307228,169.955466253688,138.266719724304,118.388299728955,82.0395513700263,66.5999999999999,,10236.1590065577,,45.9999999999989
48,575.658799208733,38.1142663297289,1140.84509354013,1149.73263199095,951.800010181304,1149.35432273441,2310.83461338337,,444.62681390653,118.613663837708,1375.7086013121,194.798540561066,169.469990848532,137.953563128197,118.267210549569,81.9749735823514,66.6999999999999,165.731730318774,10123.4848254135,0.016371015828732,46.9999999999988
49,573.109130349787,38.0254123197927,1136.82009299313,1147.59736550967,926.663747895301,1128.38133495058,2298.82398899878,,431.784930816434,117.960553210719,1369.8869252872,194.336690523209,168.767624810974,137.500500923184,118.092023658093,81.8815450700906,66.7999999999999,248.173094478616,10117.8049617956,0.024528353275805,47.9999999999986
50,570.55946149085,37.9365583098563,1132.79509244607,1145.46209902839,901.527485609305,1107.40834716676,2286.81336461419,,418.943047726331,117.307442583734,1364.06524926232,193.874840485354,168.065258773419,137.047438718169,117.916836766618,81.7881165578296,66.8999999999999,330.614458638463,10112.1250981777,0.032694854486921,48.9999999999986
51,568.009792631912,37.8477042999198,1128.77009189901,1143.32683254711,876.391223323308,1086.43535938293,2274.8027402296,,406.101164636228,116.654331956748,1358.24357323745,193.412990447499,167.362892735863,136.594376513154,117.741649875143,81.6946880455686,66.9999999999999,413.055822798312,10106.4452345598,0.040870534912299,49.9999999999986
52,565.460123772975,37.7588502899834,1124.74509135195,1141.19156606583,851.254961037315,1065.46237159911,2262.79211584501,,393.259281546127,116.001221329763,1352.42189721257,192.951140409644,166.660526698307,136.14131430814,117.566462983668,81.6012595333075,67.0999999999998,495.497186958149,10100.7653709418,0.049055410036908,50.9999999999985
53,562.910454914039,37.6699962800469,1120.7200908049,1139.05629958455,826.118698751322,1044.48938381529,2250.78149146042,,380.417398456025,115.348110702778,1346.6002211877,192.48929037179,165.958160660752,135.688252103125,117.391276092192,81.5078310210465,67.1999999999998,577.938551117985,10095.0855073239,0.057249495380568,51.9999999999984
54,560.360786055101,37.5811422701104,1116.69509025784,1136.92103310327,800.982436465326,1023.51639603146,2238.77086707583,,367.575515365922,114.695000075793,1340.77854516282,192.027440333935,165.255794623196,135.23518989811,117.216089200717,81.4144025087855,67.2999999999998,660.379915277832,10089.405643706,0.065452806498051,52.9999999999984
55,557.811117196164,37.4922882601738,1112.67008971079,1134.78576662199,775.846174179328,1002.54340824767,2226.76024269127,,354.733632275817,114.041889448805,1334.95686913796,191.565590296079,164.553428585642,134.782127693093,117.040902309242,81.3209739965245,67.3999999999998,742.821279437589,10083.7257800881,0.073665358979159,53.9999999999984
56,555.261448337227,37.4034342502375,1108.64508916372,1132.65050014071,750.709911893336,981.570420463819,2214.74961830665,,341.891749185718,113.388778821822,1329.13519311307,191.103740258226,163.851062548084,134.329065488081,116.865715417767,81.2275454842634,67.4999999999998,825.262643597512,10078.0459164702,0.081887168448877,54.9999999999983
57,552.71177947829,37.3145802403011,1104.62008861666,1130.51523365943,725.573649607342,960.597432679997,2202.73899392206,,329.049866095616,112.735668194837,1323.3135170882,190.641890220371,163.148696510529,133.876003283066,116.690528526292,81.1341169720024,67.5999999999998,907.704007757347,10072.3660528523,0.090118250567383,55.9999999999982
58,550.162110619353,37.2257262303646,1100.5950880696,1128.37996717815,700.437387321346,939.624444896173,2190.72836953747,,316.207983005513,112.082557567852,1317.49184106332,190.180040182516,162.446330472973,133.422941078051,116.515341634817,81.0406884597414,67.6999999999998,990.145371917192,10066.6861892344,0.098358621030233,56.9999999999982
59,547.612441760416,37.1368722204281,1096.57008752254,1126.24470069686,675.30112503535,918.651457112349,2178.71774515287,,303.36609991541,111.429446940867,1311.67016503844,189.718190144661,161.743964435417,132.969878873036,116.340154743342,80.9472599474803,67.7999999999998,1072.58673607704,10061.0063256165,0.106608295568417,57.9999999999982
60,545.062772901479,37.0480182104917,1092.54508697548,1124.10943421558,650.164862749356,897.678469328528,2166.70712076829,,290.524216825309,110.776336313882,1305.84848901357,189.256340106807,161.041598397862,132.516816668021,116.164967851867,80.8538314352193,67.8999999999998,1155.02810023688,10055.3264619986,0.114867289948466,58.9999999999981
61,542.513104042542,36.9591642005552,1088.52008642842,1121.9741677343,625.028600463363,876.705481544706,2154.6964963837,,277.682333735208,110.123225686896,1300.0268129887,188.794490068952,160.339232360306,132.063754463007,115.989780960392,80.7604029229583,67.9999999999998,1237.46946439671,10049.6465983807,0.123135619972557,59.999999999998
62,539.963435183605,36.8703101906188,1084.49508588136,1119.83890125302,599.892338177367,855.732493760882,2142.6858719991,,264.840450645105,109.470115059911,1294.20513696382,188.332640031097,159.63686632275,131.610692257992,115.814594068917,80.6669744106973,68.0999999999998,1319.91082855656,10043.9667347628,0.131413301478614,60.999999999998
63,537.413766324668,36.7814561806823,1080.4700853343,1117.70363477174,574.756075891371,834.759505977058,2130.67524761451,,251.998567555002,108.817004432926,1288.38346093894,187.870789993242,158.934500285194,131.157630052977,115.639407177441,80.5735458984362,68.1999999999998,1402.3521927164,10038.2868711449,0.139700350340402,61.999999999998
64,534.864097465731,36.6926021707459,1076.44508478725,1115.56836829046,549.619813605378,813.786518193236,2118.66462322992,,239.1566844649,108.163893805941,1282.56178491407,187.408939955388,158.232134247639,130.704567847962,115.464220285966,80.4801173861752,68.2999999999998,1484.79355687624,10032.607007527,0.147996782467634,62.9999999999978
65,532.314428606794,36.6037481608094,1072.42008424019,1113.43310180918,524.483551319384,792.813530409415,2106.65399884534,,226.314801374799,107.510783178956,1276.74010888919,186.947089917533,157.529768210083,130.251505642948,115.289033394491,80.3866888739142,68.3999999999998,1567.23492103607,10026.9271439091,0.156302613806075,63.9999999999977
66,529.764759747857,36.514894150873,1068.39508369313,1111.2978353279,499.347289033388,771.840542625591,2094.64337446074,,213.472918284696,106.85767255197,1270.91843286432,186.485239879678,156.827402172527,129.798443437933,115.113846503016,80.2932603616532,68.4999999999998,1649.67628519592,10021.2472802912,0.164617860337639,64.9999999999977
67,527.21509088892,36.4260401409365,1064.37008314607,1109.16256884662,474.211026747392,750.867554841767,2082.63275007615,,200.631035194593,106.204561924985,1265.09675683944,186.023389841823,156.125036134972,129.345381232918,114.938659611541,80.1998318493921,68.5999999999998,1732.11764935576,10015.5674166733,0.172942538080493,65.9999999999977
68,524.665422029983,36.337186131,1060.34508259901,1107.02730236534,449.074764461399,729.894567057945,2070.62212569156,,187.789152104492,105.551451298,1259.27508081457,185.561539803969,155.422670097416,128.892319027903,114.763472720066,80.1064033371311,68.6999999999998,1814.5590135156,10009.8875530554,0.18127666308916,66.9999999999976
69,522.115753171046,36.2483321210636,1056.32008205195,1104.89203588406,423.938502175405,708.921579274123,2058.61150130697,,174.94726901439,104.898340671015,1253.45340478969,185.099689766114,154.72030405986,128.439256822888,114.588285828591,80.0129748248701,68.7999999999998,1897.00037767543,10004.2076894375,0.189620251454626,67.9999999999975
70,519.566084312109,36.1594781111271,1052.29508150489,1102.75676940278,398.802239889409,687.9485914903,2046.60087692238,,162.105385924287,104.24523004403,1247.63172876482,184.637839728259,154.017938022304,127.986194617874,114.413098937116,79.9195463126091,68.8999999999998,1979.44174183528,9998.52782581958,0.197973319304437,68.9999999999975
71,517.016415453172,36.0706241011906,1048.27008095783,1100.6215029215,373.665977603413,666.975603706475,2034.59025253779,,149.263502834184,103.592119417044,1241.81005273994,184.175989690404,153.315571984749,127.533132412859,114.237912045641,79.826117800348,68.9999999999998,2061.88310599513,9992.84796220167,0.206335882802808,69.9999999999975
72,514.466746594235,35.9817700912542,1044.24508041077,1098.48623644022,348.529715317419,646.002615922654,2022.5796281532,,136.421619744083,102.939008790059,1235.98837671507,183.71413965255,152.613205947193,127.080070207844,114.062725154166,79.732689288087,69.0999999999997,2144.32447015496,9987.16809858377,0.214707958150723,70.9999999999974
73,511.917077735298,35.8929160813178,1040.22007986371,1096.35096995894,323.393453031426,625.029628138832,2010.56900376861,,123.579736653981,102.285898163074,1230.16670069019,183.252289614695,151.910839909637,126.627008002829,113.887538262691,79.639260775826,69.1999999999997,2226.7658343148,9981.48823496587,0.223089561586045,71.9999999999973
74,509.367408876362,35.8040620713813,1036.19507931665,1094.21570347766,298.25719074543,604.056640355008,1998.55837938402,,110.737853563878,101.632787536089,1224.34502466531,182.79043957684,151.208473872082,126.173945797815,113.712351371215,79.5458322635648,69.2999999999997,2309.20719847464,9975.80837134796,0.231480709383616,72.9999999999973
75,506.817740017424,35.7152080614448,1032.1700787696,1092.08043699638,273.120928459432,583.083652571185,1986.54775499943,,97.8959704737741,100.979676909104,1218.52334864044,182.328589538985,150.506107834526,125.7208835928,113.53716447974,79.4524037513039,69.3999999999997,2391.64856263449,9970.12850773006,0.239881417855366,73.9999999999973
76,504.268071158487,35.6263540515084,1028.14507822254,1089.9451705151,247.98466617344,562.110664787362,1974.53713061484,,85.0540873836741,100.326566282118,1212.70167261556,181.866739501131,149.80374179697,125.267821387785,113.361977588265,79.3589752390429,69.4999999999997,2474.08992679433,9964.44864411216,0.248291703350414,74.9999999999972
77,501.71840229955,35.5375000415719,1024.12007767548,1087.80990403382,222.848403887447,541.137677003541,1962.52650623025,,72.2122042935717,99.6734556551332,1206.87999659069,181.404889463276,149.101375759415,124.81475918277,113.18679069679,79.2655467267819,69.5999999999997,2556.53129095416,9958.76878049425,0.25671158225518,75.999999999997
78,499.168733440614,35.4486460316358,1020.09507712842,1085.67463755254,197.712141601449,520.16468921972,1950.51588184567,,59.3703212034588,99.0203450281478,1201.05832056581,180.943039425421,148.399009721859,124.361696977755,113.011603805315,79.1721182145208,69.6999999999997,2638.97265511401,9953.08891687635,0.265141070993488,76.999999999997
79,496.619064581677,35.359792021699,1016.07007658136,1083.53937107126,172.575879315453,499.191701435902,1938.50525746107,,46.528438113376,98.3672344011624,1195.23664454093,180.481189387566,147.696643684303,123.90863477274,112.83641691384,79.07868970226,69.7999999999997,2721.41401927384,9947.40905325845,0.273580186026671,77.999999999997
80,494.069395722746,35.2709380117598,1012.04507603434,1081.40410458995,147.439617029679,478.218713652058,1926.49463307658,,33.6865550185656,97.7141237741312,1189.41496851604,180.019339349718,146.994277646652,123.455572567746,112.661230022474,78.9852611899999,69.8999999999997,2803.85538343576,9941.72918963819,0.282028943853962,78.9999999999969
81,491.5197268638,35.1820840018272,1008.02007548724,1079.2688381087,122.30335474345,457.245725868249,1914.4840086919,,20.8446719333699,97.0610131471942,1183.59329249119,179.557489311857,146.291911609196,123.002510362712,112.486043130885,78.8918326777383,69.9999999999997,2886.29674759344,9936.04932602275,0.290487361011199,79.9999999999968
82,488.970058004865,35.0932299918896,1003.99507494018,1077.13357162742,97.1670924574712,436.272738084425,1902.4733843073,,8.00278884306081,96.407902520207,1177.77161646631,179.095639274002,145.589545571636,122.549448157696,112.310856239415,78.7984041654767,70.0999999999997,2968.73811175338,9930.36946240474,0.298955454073757,80.9999999999968
83,486.420389145928,35.0043759819532,999.970074393122,1074.99830514614,72.030830171475,415.299750300602,1890.46275992271,,,95.7547918932218,1171.94994044144,178.633789236148,144.88717953408,122.096385952681,112.13566934794,78.7049756532157,70.1999999999997,3048.7599287897,9927.10914591035,0.307114577262978,81.9999999999968
84,483.870720286991,34.9155219720167,995.945073846063,1072.86303866486,46.8945678854812,394.32676251678,1878.45213553812,,,95.1016812662366,1166.12826441656,178.171939198293,144.184813496525,121.643323747667,111.960482456464,78.6115471409547,70.2999999999997,3124.78035140449,9927.8502238375,0.314748941709622,82.9999999999967
85,481.321051428054,34.8266679620803,991.920073299004,1070.72777218358,21.7583055994881,373.353774732958,1866.44151115353,,,94.4485706392514,1160.30658839169,177.710089160438,143.482447458969,121.190261542652,111.785295564989,78.5181186286937,70.3999999999997,3200.80077401927,9928.59130176465,0.322382166486235,83.9999999999966
86,478.771382569117,34.7378139521438,987.895072751944,1068.5925057023,,352.380786949134,1854.43088676894,,,93.7954600122662,1154.48491236681,177.248239122583,142.780081421413,120.737199337637,111.610108673514,78.4246901164326,70.4999999999997,3273.44323994756,9929.3323796918,0.32967405206846,84.9999999999966
87,476.22171371018,34.6489599422073,983.870072204885,1066.45723922102,,331.40779916531,1842.42026238435,,,93.1423493852809,1148.66323634193,176.786389084729,142.077715383857,120.284137132622,111.434921782039,78.3312616041716,70.5999999999996,3324.32740027636,9930.07345761894,0.334773696736929,85.9999999999966
88,473.672044851243,34.5601059322709,979.845071657826,1064.32197273974,,310.434811381489,1830.40963799976,,,92.4892387582957,1142.84156031706,176.324539046874,141.375349346302,119.831074927607,111.259734890564,78.2378330919106,70.6999999999996,3375.21156060515,9930.81453554609,0.339872580292785,86.9999999999965
89,471.122375992306,34.4712519223344,975.820071110768,1062.18670625846,,289.461823597667,1818.39901361517,,,91.8361281313106,1137.01988429218,175.862689009019,140.672983308746,119.378012722593,111.084547999089,78.1444045796496,70.7999999999996,3426.09572093394,9931.55561347324,0.344970702906408,87.9999999999964
90,468.572707133369,34.382397912398,971.795070563708,1060.05143977718,,268.488835813843,1806.38838923058,,,91.1830175043253,1131.19820826731,175.400838971164,139.97061727119,118.924950517578,110.909361107614,78.0509760673886,70.8999999999996,3476.97988126274,9932.29669140039,0.350068064748125,88.9999999999964
91,466.023038274432,34.2935439024615,967.770070016649,1057.9161732959,,247.515848030018,1794.37776484599,,,90.5299068773401,1125.37653224243,174.93898893331,139.268251233635,118.471888312563,110.734174216139,77.9575475551275,70.9999999999996,3527.86404159154,9933.03776932753,0.355164665988215,89.9999999999964
92,463.473369415495,34.204689892525,963.74506946959,1055.78090681462,,226.542860246197,1782.3671404614,,,89.8767962503549,1119.55485621756,174.477138895455,138.565885196079,118.018826107548,110.558987324664,77.8641190428665,71.0999999999996,3578.74820192033,9933.77884725468,0.360260506796903,90.9999999999962
93,460.923700556558,34.1158358825886,959.720068922531,1053.64564033334,,205.569872462376,1770.35651607681,,,89.2236856233698,1113.73318019268,174.0152888576,137.863519158523,117.565763902534,110.383800433189,77.7706905306055,71.1999999999996,3629.63236224912,9934.51992518183,0.365355587344367,91.9999999999961
