,Barley278,WinterWheat278,SpringWheat278,BeansDryEdible278,AlfalfaHay278,GrassHay278,Barley302,Canola302,WinterWheat302,CornGrain302,SpringWheat302,AlfalfaHay302,GrassHay302,Sugarbeets302,Barley277,WinterWheat277,Oats277,SpringWheat277,AlfalfaHaylage277,AlfalfaHay277,GrassHay277,GrassHaylage277,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
26,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,64.5,,63663.0548532672,,25
27,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,64.6,,63663.0548532672,,26
28,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,64.7,,63663.0548532672,,26.9999999999999
29,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,64.8,,63663.0548532672,,27.9999999999998
30,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,64.9,,63663.0548532672,,28.9999999999998
31,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65,,63663.0548532672,,29.9999999999998
32,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.1,,63663.0548532672,,30.9999999999997
33,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.2,,63663.0548532672,,31.9999999999995
34,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.3,,63663.0548532672,,32.9999999999995
35,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.4,,63663.0548532672,,33.9999999999995
36,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.4999999999999,,63663.0548532672,,34.9999999999994
37,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.5999999999999,,63663.0548532672,,35.9999999999993
38,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.6999999999999,,63663.0548532672,,36.9999999999993
39,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.7999999999999,,63663.0548532672,,37.9999999999993
40,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.8999999999999,,63663.0548532672,,38.9999999999992
41,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,65.9999999999999,,63663.0548532672,,39.9999999999991
42,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,66.0999999999999,,63663.0548532672,,40.9999999999991
43,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,66.1999999999999,,63663.0548532672,,41.9999999999991
44,967.550648814593,17239.746138779,853.081610580501,95.9361269026674,982.984445518276,344.758026963929,2290.08258365769,279.35878964288,10161.3247271087,252.79120093665,3295.21514265507,9634.63006298176,2219.84429480293,1076.42384885048,1837.60723352822,1695.80926737396,199.549154169866,673.172778319596,210.532178243105,6327.80378284784,2921.31197891124,103.540831678221,66.2999999999999,,63663.0548532672,,42.999999999999
45,959.014604929289,17230.8179143215,852.713929493562,95.8466080724342,982.758398869167,344.68420679509,2285.1146202577,279.258622001939,10155.3758619944,252.32693641125,3293.77765056178,9630.95486557639,2219.20273328919,1076.0789305951,,1694.84073253606,199.446392401017,672.992303070784,210.444502454827,6325.79991130125,2920.68784170738,103.527147278597,66.3999999999999,1404.51516630691,63190.1798802257,0.022226794874917,43.9999999999989
46,852.668543229749,17119.5858820418,848.133185055116,94.7313402539744,979.9422030746,343.764520306215,2223.22138852978,278.010686275856,10081.2620939577,246.542909931712,3275.86869591143,9585.16752248548,2211.20985728735,1071.78177625052,,1682.77426860928,198.166137805727,670.743857279949,209.352196122412,6300.83473422504,2912.91204597839,103.356660572291,66.4999999999999,1732.29433359856,63022.3248387829,0.027486995093087,44.9999999999989
47,746.322481530508,17008.353849762,843.552440616654,93.6160724355089,977.126007280031,342.84483381734,2161.32815680184,276.762750549777,10007.148325921,240.758883452189,3257.95974126104,9539.38017939459,2203.21698128551,1067.48462190594,,1670.70780468244,196.885883210435,668.49541148911,208.25988979,6275.86955714885,2905.13625024937,103.186173865986,66.5999999999999,2060.07350089007,62854.4697973402,0.032775290405476,45.9999999999989
48,639.976419831277,16897.1218174823,838.971696178192,92.5008046170436,974.309811485463,341.925147328465,2099.43492507389,275.514814823698,9933.03455788426,234.974856972667,3240.05078661065,9493.5928363037,2195.22410528367,1063.18746756136,,1658.64134075561,195.605628615143,666.246965698272,207.167583457588,6250.90438007267,2897.36045452035,103.015687159682,66.6999999999999,2387.85266818154,62686.6147558975,0.038091906501569,46.9999999999988
49,533.630358132048,16785.8897852026,834.39095173973,91.3855367985782,971.493615690894,341.00546083959,2037.54169334595,274.26687909762,9858.92078984756,229.190830493146,3222.14183196026,9447.8054932128,2187.23122928184,1058.89031321678,,1646.57487682877,194.325374019852,663.998519907433,206.075277125175,6225.93920299648,2889.58465879134,102.845200453377,66.7999999999999,2715.631835473,62518.7597144548,0.04343707149464,47.9999999999986
50,427.284296432965,16674.6577529228,829.810207301276,90.2702689801116,968.677419896325,340.085774350708,1975.64846161796,273.018943371547,9784.80702181062,223.406804013621,3204.23287730989,9402.01815012181,2179.23835328001,1054.59315887217,,1634.50841290197,193.04511942456,661.750074116602,204.982970792766,6200.97402592024,2881.8088630623,102.674713747071,66.8999999999999,3043.4110027648,62350.9046730121,0.048811015954386,48.9999999999986
51,320.938234733564,16563.4257206431,825.229462862804,89.1550011616472,965.861224101756,339.16608786184,1913.75522989006,271.771007645462,9710.69325377413,217.622777534101,3186.32392265949,9356.230807031,2171.24547727816,1050.29600452763,,1622.4419489751,191.764864829268,659.501628325756,203.890664460351,6176.00884884411,2874.03306733331,102.504227040768,66.9999999999999,3371.19017005599,62183.0496315694,0.054213972940055,49.9999999999986
52,214.592173034334,16452.1936883634,820.648718424342,88.0397333431818,963.045028307188,338.246401372965,1851.86199816211,270.523071919384,9636.57948573743,211.838751054579,3168.4149680091,9310.44346394011,2163.25260127632,1045.99885018305,,1610.37548504827,190.484610233977,657.253182534917,202.798358127938,6151.04367176793,2866.25727160429,102.333740334464,67.0999999999998,3698.96933734746,62015.1945901267,0.059646178034187,50.9999999999985
53,108.246111335104,16340.9616560836,816.06797398588,86.9244655247164,960.228832512619,337.32671488409,1789.96876643417,269.275136193305,9562.46571770072,206.054724575058,3150.50601335871,9264.65612084921,2155.25972527448,1041.70169583847,,1598.30902112143,189.204355638685,655.004736744078,201.706051795526,6126.07849469174,2858.48147587527,102.163253628159,67.1999999999998,4026.74850463892,61847.339548684,0.06510786937681,51.9999999999984
54,1.90004963586263,16229.7296238039,811.487229547417,85.8091977062509,957.412636718051,336.407028395215,1728.07553470622,268.027200467226,9488.35194966401,200.270698095535,3132.59705870832,9218.86877775831,2147.26684927265,1037.40454149389,,1586.24255719459,187.924101043393,652.75629095324,200.613745463114,6101.11331761556,2850.70568014626,101.992766921855,67.2999999999998,4354.52767193042,61679.4845072413,0.070599287700259,52.9999999999984
55,,16118.4975915242,806.906485108954,84.6939298877847,954.59644092348,335.48734190634,1666.18230297828,266.779264741147,9414.2381816273,194.486671616013,3114.68810405791,9173.08143466742,2139.2739732708,1033.10738714931,,1574.17609326776,186.643846448107,650.507845162399,199.521439130701,6076.14814053936,2842.92988441724,101.82228021555,67.3999999999998,4630.08383319022,61563.8524718303,0.075207831337534,53.9999999999984
56,,16007.2655592444,802.325740670492,83.5786620693201,951.780245128913,334.567655417465,1604.28907125033,265.531329015069,9340.12441359059,188.702645136491,3096.77914940754,9127.29409157652,2131.28109726897,1028.81023280474,,1562.10962934092,185.36359185281,648.259399371563,198.429132798289,6051.18296346319,2835.15408868823,101.651793509246,67.4999999999998,4904.68996963207,61449.1704612372,0.079817024913721,54.9999999999983
57,,15896.0335269647,797.74499623203,82.4633942508547,948.964049334345,333.647968928591,1542.39583952239,264.28339328899,9266.01064555389,182.918618656969,3078.87019475716,9081.50674848563,2123.28822126713,1024.51307846016,,1550.04316541409,184.083337257518,646.010953580724,197.336826465877,6026.217786387,2827.37829295921,101.481306802941,67.5999999999998,5179.29610607392,61334.4884506441,0.084443454847458,55.9999999999982
58,,15784.8014946849,793.164251793568,81.3481264323892,946.147853539776,332.728282439716,1480.50260779444,263.035457562911,9191.89687751717,177.134592177447,3060.96124010677,9035.71940539473,2115.29534526529,1020.21592411558,,1537.97670148725,182.803082662226,643.762507789885,196.244520133465,6001.25260931082,2819.60249723019,101.310820096637,67.6999999999998,5453.9022425158,61219.806440051,0.089087218004462,56.9999999999982
59,,15673.5694624052,788.583507355105,80.2328586139237,943.331657745207,331.808595950841,1418.60937606649,261.787521836833,9117.78310948046,171.350565697925,3043.05228545638,8989.93206230383,2107.30246926346,1015.918769771,,1525.91023756042,181.522828066934,641.514061999046,195.152213801052,5976.28743223463,2811.82670150118,101.140333390332,67.7999999999998,5728.50837895768,61105.1244294579,0.093748411977638,57.9999999999982
60,,15562.3374301254,784.002762916643,79.1175907954584,940.515461950638,330.888909461966,1356.71614433855,260.539586110754,9043.66934144375,165.566539218403,3025.14333080599,8944.14471921294,2099.30959326162,1011.62161542643,,1513.84377363358,180.242573471643,639.265616208208,194.05990746864,5951.32225515845,2804.05090577216,100.969846684028,67.8999999999998,6003.11451539952,60990.4424188648,0.098427135093919,58.9999999999981
61,,15451.1053978457,779.422018478181,78.002322976993,937.69926615607,329.969222973091,1294.82291261061,259.291650384675,8969.55557340705,159.782512738881,3007.2343761556,8898.35737612204,2091.31671725978,1007.32446108185,,1501.77730970675,178.962318876351,637.01717041737,192.967601136228,5926.35707808226,2796.27511004315,100.799359977723,67.9999999999998,6277.72065184137,60875.7604082718,0.103123486421179,59.999999999998
62,,15339.873365566,774.841274039718,76.8870551585275,934.883070361501,329.049536484216,1232.92968088266,258.043714658597,8895.44180537034,153.998486259359,2989.32542150521,8852.57003303114,2083.32384125794,1003.02730673727,,1489.71084577991,177.682064281059,634.768724626531,191.875294803815,5901.39190100608,2788.49931431413,100.628873271419,68.0999999999998,6552.32678828325,60761.0783976786,0.107837565775225,60.999999999998
63,,15228.6413332862,770.260529601256,75.771787340062,932.066874566932,328.129849995341,1171.03644915471,256.795778932518,8821.32803733362,148.214459779837,2971.41646685482,8806.78268994024,2075.3309652561,998.730152392691,,1477.64438185308,176.401809685768,632.520278835692,190.782988471403,5876.42672392989,2780.72351858511,100.458386565114,68.1999999999998,6826.93292472514,60646.3963870856,0.112569473726866,61.999999999998
64,,15117.4093010065,765.679785162793,74.6565195215966,929.250678772364,327.210163506466,1109.14321742677,255.547843206439,8747.21426929692,142.430433300315,2953.50751220444,8760.99534684935,2067.33808925427,994.432998048113,,1465.57791792624,175.121555090476,630.271833044854,189.690682138991,5851.4615468537,2772.9477228561,100.28789985881,68.2999999999998,7101.53906116699,60531.7143764925,0.117319311609071,62.9999999999978
65,,15006.1772687268,761.099040724331,73.5412517031312,926.434482977795,326.290477017591,1047.24998569883,254.299907480361,8673.10050126022,136.646406820793,2935.59855755405,8715.20800375846,2059.34521325243,990.135843703536,,1453.51145399941,173.841300495184,628.023387254015,188.598375806579,5826.49636977752,2765.17192712708,100.117413152505,68.3999999999998,7376.14519760882,60417.0323658994,0.122087181524197,63.9999999999977
66,,14894.945236447,756.518296285869,72.4259838846658,923.618287183226,325.370790528716,985.35675397088,253.051971754282,8598.9867332235,130.862380341271,2917.68960290366,8669.42066066756,2051.35233725059,985.838689358957,,1441.44499007257,172.561045899892,625.774941463176,187.506069474166,5801.53119270134,2757.39613139807,99.9469264462006,68.4999999999998,7650.7513340507,60302.3503553063,0.126873186351309,64.9999999999977
67,,14783.7132041679,751.93755184741,71.3107160662056,920.802091388657,324.451104039847,923.463522242809,251.804036028202,8524.8729651865,125.078353861754,2899.7806482533,8623.63331757681,2043.35946124878,981.541535014405,,1429.37852614575,171.280791304601,623.526495672335,186.413763141755,5776.56601562518,2749.62033566891,99.7764397398966,68.5999999999998,7925.35747049237,60187.6683447134,0.131677429753573,65.9999999999977
68,,14672.4811718876,747.356807408937,70.1954482477335,917.985895594106,323.531417550973,861.570290514971,250.556100302125,8450.75919715045,119.294327382221,2881.87169360281,8577.8459744853,2035.3665852469,977.244380669808,,1417.31206221889,170.000536709309,621.278049881492,185.321456809338,5751.60083854884,2741.84453994002,99.6059530335949,68.6999999999998,8199.96360693478,60072.9863341202,0.136500016185767,66.9999999999976
69,,14561.2491396082,742.776062970466,69.0801804292723,915.169699799523,322.611731062086,799.677058787171,249.308164576042,8376.64542911346,113.510300902715,2863.96273895252,8532.05863139473,2027.37370924511,972.947226325211,,1405.24559829207,168.720282114017,619.029604090657,184.229150476928,5726.63566147285,2734.06874421095,99.4354663272848,68.7999999999998,8474.56974337606,59958.3043235273,0.14134105090178,67.9999999999975
70,,14450.0171073282,738.195318532014,67.9649126108001,912.353504004961,321.692044573219,737.783827059319,248.060228849965,8302.53166107658,107.726274423184,2846.05378430211,8486.27128830383,2019.38083324321,968.65007198065,,1393.17913436524,167.440027518723,616.781158299837,183.136844144516,5701.6704843967,2726.29294848201,99.264979620983,68.8999999999998,8749.17587981805,59843.6223129341,0.146200639962382,68.9999999999975
