,AlfalfaHay355,AlfalfaHaylage355,Barley355,AlfalfaHay349,Barley349,GrassHay349,AlfalfaHay351,Barley351,BeansDryEdible351,CornGrain351,CornSilage351,GrassHay351,Oats351,Potatoes351,SpringWheat351,Sugarbeets351,WinterWheat351,AlfalfaHay356,AlfalfaHaylage356,Barley356,BeansDryEdible356,CornGrain356,CornSilage356,GrassHaylage356,Oats356,Potatoes356,SpringWheat356,Sugarbeets356,WinterWheat356,AlfalfaHay348,AlfalfaHaylage348,Barley348,BeansDryEdible348,CornGrain348,CornSilage348,GrassHaylage348,Potatoes348,SpringWheat348,Sugarbeets348,WinterWheat348,AlfalfaHay342,Barley342,CornGrain342,CornSilage342,GrassHay342,Oats342,SpringWheat342,Sugarbeets342,WinterWheat342,AlfalfaHay357,Barley357,BeansDryEdible357,CornGrain357,CornSilage357,GrassHay357,Oats357,Potatoes357,SpringWheat357,Sugarbeets357,WinterWheat357,AlfalfaHay343,AlfalfaHaylage343,Barley343,BeansDryEdible343,Canola343,CornGrain343,CornSilage343,GrassHay343,GrassHaylage343,Oats343,Potatoes343,Sugarbeets343,WinterWheat343,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63,,981680.793862605,,10.0000000000001
12,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.1,,981680.793862605,,11.0000000000001
13,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.2,,981680.793862605,,12.0000000000002
14,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.3,,981680.793862605,,13.0000000000002
15,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.4,,981680.793862605,,14.0000000000002
16,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.5,,981680.793862605,,15.0000000000002
17,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.6,,981680.793862605,,16.0000000000002
18,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.7,,981680.793862605,,17.0000000000002
19,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.8,,981680.793862605,,18.0000000000002
20,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,63.9,,981680.793862605,,19.0000000000002
21,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,64,,981680.793862605,,20.0000000000002
22,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,64.1,,981680.793862605,,21.0000000000002
23,9090.49686970904,159.720725691577,5489.35616917322,41158.640878138,13006.3939818086,181.22452607545,49132.2483470163,26903.1382599149,6114.59038567969,2081.50178439094,16936.7989229321,2058.09141325431,202.48351037235,27958.9176403647,14566.5294586804,28023.2281023983,52307.6241970864,33177.3173999999,15139.5138,2141.2141,2395.23949999999,12179.2178,45069.5064999999,2909.2909,405.040499999999,6838.6838,969.0969,1902.19019999999,1876.1876,42269.2264999999,10813.0812,14337.4336,7380.73799999999,3763.37629999999,28174.8171999999,1816.18159999999,9430.94299999999,4203.42029999999,10476.0475,7500.74999999999,23250.3248,3023.3023,2772.2772,7459.7459,747.074699999998,162.0162,3916.3916,6416.64159999999,2387.23869999999,29383.9381,30081.0078000001,5017.5017,6711.67109999999,5663.56629999999,254.025399999999,114.0114,29791.9788999999,22119.2117,44308.4303999999,12775.2773999999,59593.8837700397,7749.69502975546,21210.3759104381,17779.1757102677,38.1132181943687,11842.2346039936,30518.3209577697,385.522022203982,469.616061041679,311.321903903005,7354.13012688294,9763.26960298884,17770.0023724398,64.2,,981680.793862605,,22.0000000000002
