,Barley240,SpringWheat240,Oats240,WinterWheat240,AlfalfaHay240,Barley251,WinterWheat251,SpringWheat251,CornGrain251,AlfalfaHay251,GrassHay251,Potatoes251,Barley250,WinterWheat250,SpringWheat250,CornSilage250,Canola250,BeansDryEdible250,CornGrain250,AlfalfaHay250,GrassHay250,Potatoes250,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
12,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.1,,139942.489401981,,11.0000000000001
13,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.2,,139942.489401981,,12.0000000000002
14,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.3,,139942.489401981,,13.0000000000002
15,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.4,,139942.489401981,,14.0000000000002
16,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.5,,139942.489401981,,15.0000000000002
17,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.6,,139942.489401981,,16.0000000000002
18,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.7,,139942.489401981,,17.0000000000002
19,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.8,,139942.489401981,,18.0000000000002
20,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,63.9,,139942.489401981,,19.0000000000002
21,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64,,139942.489401981,,20.0000000000002
22,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.1,,139942.489401981,,21.0000000000002
23,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.2,,139942.489401981,,22.0000000000002
24,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.3,,139942.489401981,,23.0000000000001
25,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.4,,139942.489401981,,24
26,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.5,,139942.489401981,,25
27,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.6,,139942.489401981,,26
28,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.7,,139942.489401981,,26.9999999999999
29,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.8,,139942.489401981,,27.9999999999998
30,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,64.9,,139942.489401981,,28.9999999999998
31,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65,,139942.489401981,,29.9999999999998
32,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.1,,139942.489401981,,30.9999999999997
33,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.2,,139942.489401981,,31.9999999999995
34,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.3,,139942.489401981,,32.9999999999995
35,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.4,,139942.489401981,,33.9999999999995
36,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.4999999999999,,139942.489401981,,34.9999999999994
37,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.5999999999999,,139942.489401981,,35.9999999999993
38,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.6999999999999,,139942.489401981,,36.9999999999993
39,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.7999999999999,,139942.489401981,,37.9999999999993
40,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.8999999999999,,139942.489401981,,38.9999999999992
41,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,65.9999999999999,,139942.489401981,,39.9999999999991
42,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,66.0999999999999,,139942.489401981,,40.9999999999991
43,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,66.1999999999999,,139942.489401981,,41.9999999999991
44,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,66.2999999999999,,139942.489401981,,42.999999999999
45,1566.70986476564,946.444383604192,207.720915941627,4066.71399956883,268.353035913868,125.956479145407,14839.4369133372,5886.73318613953,6316.46922215264,12764.3013950417,759.622839085489,9882.46209152427,1136.98113507735,32887.4120167364,8413.05998185013,737.500149852696,579.328841675138,1399.29417756356,8538.89751665677,16695.6479131212,1072.55662987423,10850.8867133528,66.3999999999999,,139942.489401981,,43.9999999999989
46,1561.9537722365,945.303031937302,207.599975670131,4064.49703445955,268.284692544178,,14831.5375966799,5883.91417541837,6311.30657996954,12761.4199753342,759.468770885484,9881.73662840104,1124.88695619587,32871.2025640641,8409.61661735266,736.657345350854,579.218424756107,1398.03830853081,8534.33141592066,16692.0204866372,1072.34164786883,10850.1067862484,66.4999999999999,115.705581881223,139861.148368343,0.000827288945008,44.9999999999989
47,1498.87562198183,930.165741925259,205.99599328953,4035.0943141769,267.378281805558,,14726.7721237692,5846.52676532285,6242.83652448961,12723.2048598506,757.425426057779,9872.11510156744,964.486705775836,32656.223085647,8363.94865319467,725.479566811672,577.754009384321,1381.38222056307,8473.77305071949,16643.9113820737,1069.49042763792,10839.7629254466,66.5999999999999,815.007204021188,139617.609985512,0.005837424119391,45.9999999999989
48,1435.79747172715,915.028451913218,204.392010908929,4005.69159389424,266.47187106694,,14622.0066508586,5809.13935522733,6174.36646900969,12684.9897443669,755.382081230075,9862.49357473385,804.086455355824,32441.24360723,8318.28068903668,714.30178827249,576.289594012534,1364.72613259532,8413.21468551831,16595.8022775101,1066.63920740701,10829.4190646447,66.6999999999999,1514.3088261611,139374.071602681,0.010865068435957,46.9999999999988
49,1372.7193214724,899.891161901174,202.788028528302,3976.28887361115,265.565460328299,,14517.2411779478,5771.75194513096,6105.89641352955,12646.7746288827,753.338736402292,9852.87204790017,643.68620493375,32226.2641288101,8272.61272487823,703.124009733192,574.825178640628,1348.07004462727,8352.65632031652,16547.6931729463,1063.78798717601,10819.0752038429,66.7999999999999,2213.6104483076,139130.533219847,0.015910313840383,47.9999999999986
50,1309.64117121776,884.753871889141,201.184046147718,3946.88615332896,264.659049589702,,14412.4757050373,5734.36453503631,6037.42635804986,12608.5595133996,751.295391574665,9843.25052106663,483.285954515786,32011.2846503958,8226.94476072071,691.946231194134,573.360763268954,1331.41395665982,8292.09795511593,16499.5840683831,1060.93676694519,10808.7313430411,66.8999999999999,2912.91207044105,138886.994837019,0.020973252923064,48.9999999999986
51,1246.56302096312,869.616581877093,199.580063767125,3917.48343304627,263.752638851082,,14307.7102321267,5696.97712494077,5968.95630256992,12570.3443979159,749.25204674696,9833.62899423305,322.885704095745,31796.3051719789,8181.27679656271,680.768452654942,571.896347897175,1314.75786869207,8231.53958991476,16451.4749638195,1058.08554671428,10798.3874822393,66.9999999999999,3612.21369258094,138643.456454188,0.026053978925248,49.9999999999986
52,1183.48487070845,854.479291865053,197.976081386523,3888.08071276361,262.846228112463,,14202.9447592161,5659.58971484525,5900.48624709001,12532.1292824322,747.208701919255,9824.00746739945,162.485453675729,31581.3256935619,8135.60883240472,669.59067411576,570.431932525389,1298.10178072433,8170.98122471358,16403.365859256,1055.23432648337,10788.0436214375,67.0999999999998,4311.51531472085,138399.918071357,0.031152585744291,50.9999999999985
53,1120.40672045377,839.342001853012,196.372099005922,3858.67799248095,261.939817373844,,14098.1792863055,5622.20230474974,5832.01619161009,12493.9141669485,745.165357091551,9814.38594056586,2.08520325571557,31366.3462151449,8089.94086824674,658.412895576578,568.967517153602,1281.44569275658,8110.4228595124,16355.2567546924,1052.38310625246,10777.6997606357,67.1999999999998,5010.81693686074,138156.379688526,0.036269167939676,51.9999999999984
54,1057.32857019909,824.20471184097,194.768116625321,3829.2752721983,261.033406635225,,13993.4138133948,5584.81489465422,5763.54613613016,12455.6990514648,743.122012263846,9804.76441373225,,31151.3667367278,8044.27290408874,647.235117037395,567.503101781816,1264.78960478883,8049.86449431121,16307.1476501289,1049.53188602155,10767.3558998339,67.2999999999998,5630.96103541858,137991.998829278,0.040806431410456,52.9999999999984
55,994.250419944415,809.067421828927,193.164134244719,3799.87255191564,260.126995896607,,13888.6483404842,5547.42748455869,5695.07608065024,12417.4839359812,741.078667436141,9795.14288689866,,30936.3872583108,7998.60493993075,636.057338498212,566.038686410029,1248.13351682108,7989.30612911002,16259.0385455653,1046.68066579064,10757.0120390321,67.3999999999998,6250.06253234857,137828.660571657,0.045346610105807,53.9999999999984
56,931.172269689742,793.930131816886,191.560151864118,3770.46983163298,259.220585157987,,13783.8828675736,5510.04007446317,5626.60602517032,12379.2688204975,739.035322608436,9785.52136006506,,30721.4077798938,7952.93697577276,624.87955995903,564.574271038243,1231.47742885334,7928.74776390885,16210.9294410018,1043.82944555973,10746.6681782302,67.4999999999998,6869.16402927846,137665.322314036,0.049897562536547,54.9999999999983
57,868.094119435069,778.792841804846,189.956169483517,3741.06711135032,258.314174419368,,13679.1173946629,5472.65266436766,5558.1359696904,12341.0537050138,736.991977780732,9775.89983323146,,30506.4283014768,7907.26901161477,613.701781419849,563.109855666456,1214.82134088559,7868.18939870767,16162.8203364382,1040.97822532883,10736.3243174284,67.5999999999998,7488.26552620836,137501.984056415,0.054459327096953,55.9999999999982
58,805.01596918039,763.655551792804,188.352187102915,3711.66439106766,257.407763680749,,13574.3519217523,5435.26525427214,5489.66591421048,12302.8385895302,734.948632953027,9766.27830639786,,30291.4488230597,7861.60104745678,602.524002880666,561.64544029467,1198.16525291784,7807.63103350648,16114.7112318747,1038.12700509792,10725.9804566266,67.6999999999998,8107.36702313832,137338.645798794,0.059031942363957,56.9999999999982
59,741.93781892571,748.518261780761,186.748204722314,3682.26167078501,256.50135294213,,13469.5864488417,5397.87784417661,5421.19585873055,12264.6234740465,732.905288125322,9756.65677956427,,30076.4693446427,7815.93308329879,591.346224341483,560.181024922883,1181.50916495009,7747.0726683053,16066.6021273112,1035.27578486701,10715.6365958248,67.7999999999998,8726.46852006832,137175.307541173,0.063615447098225,57.9999999999982
60,678.859668671037,733.38097176872,185.144222341713,3652.85895050235,255.594942203511,,13364.820975931,5360.49043408109,5352.72580325064,12226.4083585628,730.861943297618,9747.03525273067,,29861.4898662257,7770.2651191408,580.168445802301,558.716609551097,1164.85307698235,7686.51430310412,16018.4930227476,1032.4245646361,10705.292735023,67.8999999999998,9345.57001699821,137011.969283552,0.068209880245259,58.9999999999981
61,615.781518416364,718.24368175668,183.540239961111,3623.45623021969,254.688531464892,,13260.0555030204,5323.10302398558,5284.25574777072,12188.1932430791,728.818598469913,9737.41372589707,,29646.5103878086,7724.59715498281,568.990667263119,557.252194179311,1148.1969890146,7625.95593790294,15970.3839181841,1029.57334440519,10694.9488742212,67.9999999999998,9964.6715139281,136848.631025932,0.072815280936496,59.999999999998
62,552.703368161684,703.106391744638,181.93625758051,3594.05350993704,253.782120726273,,13155.2900301098,5285.71561389006,5215.78569229079,12149.9781275955,726.775253642208,9727.79219906347,,29431.5309093916,7678.92919082482,557.812888723936,555.787778807524,1131.54090104685,7565.39757270175,15922.2748136205,1026.72212417428,10684.6050134194,68.0999999999998,10583.7730108581,136685.292768311,0.077431688490423,60.999999999998
63,489.625217907004,687.969101732595,180.332275199909,3564.65078965438,252.875709987654,,13050.5245571991,5248.32820379453,5147.31563681087,12111.7630121118,724.731908814503,9718.17067222987,,29216.5514309746,7633.26122666682,546.635110184753,554.323363435738,1114.8848130791,7504.83920750057,15874.165709057,1023.87090394337,10674.2611526176,68.1999999999998,11202.874507788,136521.95451069,0.08205914241369,61.999999999998
64,426.547067652331,672.831811720554,178.728292819307,3535.24806937172,251.969299249035,,12945.7590842885,5210.94079369902,5078.84558133095,12073.5478966281,722.688563986799,9708.54914539628,,29001.5719525576,7587.59326250884,535.457331645571,552.858948063951,1098.22872511135,7444.28084229939,15826.0566044935,1021.01968371246,10663.9172918157,68.2999999999998,11821.9760047179,136358.616253069,0.086697682402243,62.9999999999978
65,363.468917397658,657.694521708514,177.124310438706,3505.84534908906,251.062888510416,,12840.9936113779,5173.5533836035,5010.37552585103,12035.3327811444,720.645219159094,9698.92761856268,,28786.5924741405,7541.92529835085,524.27955310639,551.394532692165,1081.57263714361,7383.72247709821,15777.9474999299,1018.16846348155,10653.5734310139,68.3999999999998,12441.0775016478,136195.277995448,0.091347348342456,63.9999999999977
66,300.390767142979,642.557231696471,175.520328058105,3476.4426288064,250.156477771797,,12736.2281384673,5136.16597350798,4941.90547037111,11997.1176656608,718.601874331389,9689.30609172908,,28571.6129957235,7496.25733419286,513.101774567206,549.930117320378,1064.91654917586,7323.16411189702,15729.8383953664,1015.31724325064,10643.2295702121,68.4999999999998,13060.1789985778,136031.939737827,0.096008180312275,64.9999999999977
67,237.312616888299,627.419941684429,173.916345677503,3447.03990852375,249.250067033178,,12631.4626655566,5098.77856341246,4873.43541489118,11958.9025501771,716.558529503684,9679.68456489548,,28356.6335173064,7450.58937003486,501.923996028024,548.465701948592,1048.26046120811,7262.60574669584,15681.7292908028,1012.46602301973,10632.8857094103,68.5999999999998,13679.2804955078,135868.601480206,0.100680218582368,65.9999999999977
68,174.234466633626,612.282651672388,172.312363296902,3417.63718824109,248.343656294559,,12526.697192646,5061.39115331694,4804.96535941126,11920.6874346934,714.51518467598,9670.06303806188,,28141.6540388894,7404.92140587688,490.746217488842,547.001286576805,1031.60437324036,7202.04738149466,15633.6201862393,1009.61480278882,10622.5418486085,68.6999999999998,14298.3819924377,135705.263222585,0.105363503617286,66.9999999999976
69,111.156316378953,597.145361660348,170.708380916301,3388.23446795843,247.43724555594,,12421.9317197354,5024.00374322142,4736.49530393135,11882.4723192098,712.471839848275,9660.44151122829,,27926.6745604724,7359.25344171889,479.56843894966,545.536871205019,1014.94828527262,7141.48901629348,15585.5110816758,1006.76358255792,10612.1979878067,68.7999999999998,14917.4834893676,135541.924964964,0.110058076076635,67.9999999999975
70,48.0781661242734,582.008071648305,169.104398535699,3358.83174767578,246.530834817321,,12317.1662468247,4986.6163331259,4668.02524845142,11844.2572037261,710.42849502057,9650.81998439469,,27711.6950820554,7313.5854775609,468.390660410477,544.072455833233,998.292197304869,7080.93065109229,15537.4019771122,1003.91236232701,10601.8541270049,68.8999999999998,15536.5849862975,135378.586707344,0.114763976816245,68.9999999999975
