,AlfalfaHay347,AlfalfaHaylage347,Barley347,BeansDryEdible347,CornGrain347,CornSilage347,GrassHay347,GrassHaylage347,Oats347,Potatoes347,SpringWheat347,Sugarbeets347,WinterWheat347,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
42,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.0999999999999,,74008.9731990548,,40.9999999999991
43,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.1999999999999,,74008.9731990548,,41.9999999999991
44,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.2999999999999,,74008.9731990548,,42.999999999999
45,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.3999999999999,,74008.9731990548,,43.9999999999989
46,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.4999999999999,,74008.9731990548,,44.9999999999989
47,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.5999999999999,,74008.9731990548,,45.9999999999989
48,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.6999999999999,,74008.9731990548,,46.9999999999988
49,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.7999999999999,,74008.9731990548,,47.9999999999986
50,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.8999999999999,,74008.9731990548,,48.9999999999986
51,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,66.9999999999999,,74008.9731990548,,49.9999999999986
52,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.0999999999998,,74008.9731990548,,50.9999999999985
53,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.1999999999998,,74008.9731990548,,51.9999999999984
54,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.2999999999998,,74008.9731990548,,52.9999999999984
55,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.3999999999998,,74008.9731990548,,53.9999999999984
56,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.4999999999998,,74008.9731990548,,54.9999999999983
57,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.5999999999998,,74008.9731990548,,55.9999999999982
58,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.6999999999998,,74008.9731990548,,56.9999999999982
59,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.7999999999998,,74008.9731990548,,57.9999999999982
60,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.8999999999998,,74008.9731990548,,58.9999999999981
61,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,67.9999999999998,,74008.9731990548,,59.999999999998
62,29908.7302636159,440.212793064382,355.882959808712,1722.37790929441,11966.7401121379,3965.53380632165,800.117022448867,35.5807818688542,53.7587491890376,2604.81477666918,778.79318192873,6886.39497910719,14490.0358636,68.0999999999998,,74008.9731990548,,60.999999999998
63,29895.9257286113,439.852398268576,,1720.67971652083,11945.4772917815,3961.30130303767,799.60678568264,35.5727867643711,53.613906618769,2604.48026978589,778.221650207484,6884.68280282908,14478.4378088471,68.1999999999998,333.775129394835,73931.62757835,0.004514646036179,61.999999999998
64,29796.2019357392,437.045585217076,,1708.34345244478,11791.0167552635,3930.55492428364,795.632979092024,35.5105195954987,52.4099787207217,2602.10035785711,773.471092532691,6872.24495770331,14382.0350616835,68.2999999999998,836.246116216263,74012.8137163493,0.01129866673386,62.9999999999978
65,29696.4781428672,434.238772165576,,1703.7292453967,11733.2429517961,3919.05467131603,791.659172501409,35.4482524266263,50.5474197148926,2601.6761157963,766.121654086878,6867.59275568425,14232.8934019483,68.3999999999998,1180.13116064909,74012.8137163493,0.015944957384972,63.9999999999977
66,29596.7543499951,431.431959114076,,1699.11503834862,11675.4691483286,3907.55441834841,787.685365910793,35.385985257754,48.6848607090615,2601.25187373552,758.772215641063,6862.94055366518,14083.7517422132,68.4999999999998,1524.01620508195,74012.8137163493,0.020591248036086,64.9999999999977
67,29497.030557123,428.625146062577,,1694.50083130053,11617.6953448612,3896.05416538079,783.711559320176,35.3237180888815,46.8223017032339,2600.82763167472,751.422777195249,6858.28835164611,13934.610082478,68.5999999999998,1867.90124951481,74012.8137163493,0.025237538687199,65.9999999999977
68,29397.306764251,425.818333011078,,1689.88662425245,11559.9215413938,3884.55391241317,779.737752729561,35.2614509200091,44.9597426974048,2600.40338961393,744.073338749435,6853.63614962705,13785.4684227428,68.6999999999998,2211.78629394763,74012.8137163493,0.029883829338312,66.9999999999976
69,29297.5829713789,423.011519959578,,1685.27241720436,11502.1477379263,3873.05365944555,775.763946138945,35.1991837511367,43.0971836915757,2599.97914755313,736.723900303622,6848.98394760798,13636.3267630077,68.7999999999998,2555.67133838046,74012.8137163493,0.034530119989424,67.9999999999975
70,29197.8591785068,420.204706908079,,1680.65821015628,11444.3739344589,3861.55340647793,771.790139548329,35.1369165822643,41.2346246857464,2599.55490549233,729.374461857808,6844.33174558892,13487.1851032725,68.8999999999998,2899.55638281333,74012.8137163493,0.039176410640538,68.9999999999975
71,29098.1353856348,417.397893856579,,1676.04400310819,11386.6001309915,3850.05315351031,767.816332957713,35.0746494133919,39.372065679917,2599.13066343154,722.025023411993,6839.67954356985,13338.0434435374,68.9999999999998,3243.4414272462,74012.8137163493,0.043822701291651,69.9999999999975
72,28998.4115927627,414.591080805079,,1671.42979606011,11328.826327524,3838.55290054269,763.842526367097,35.0123822445195,37.5095066740879,2598.70642137074,714.67558496618,6835.02734155079,13188.9017838022,69.0999999999997,3587.32647167902,74012.8137163493,0.048468991942764,70.9999999999974
73,28898.6877998907,411.78426775358,,1666.81558901203,11271.0525240566,3827.05264757508,759.868719776482,34.9501150756472,35.6469476682588,2598.28217930994,707.326146520366,6830.37513953172,13039.7601240671,69.1999999999997,3931.21151611186,74012.8137163493,0.053115282593877,71.9999999999973
74,28798.9640070186,408.97745470208,,1662.20138196394,11213.2787205891,3815.55239460745,755.894913185865,34.8878479067748,33.7843886624295,2597.85793724915,699.976708074552,6825.72293751266,12890.6184643319,69.2999999999997,4275.09656054473,74012.8137163493,0.05776157324499,72.9999999999973
75,28699.2402141465,406.17064165058,,1657.58717491586,11155.5049171217,3804.05214163984,751.921106595249,34.8255807379024,31.9218296566002,2597.43369518835,692.627269628738,6821.07073549359,12741.4768045968,69.3999999999997,4618.98160497761,74012.8137163493,0.062407863896104,73.9999999999973
76,28599.5164212745,403.363828599081,,1652.97296786777,11097.7311136543,3792.55188867222,747.947300004634,34.76331356903,30.059270650771,2597.00945312756,685.277831182924,6816.41853347453,12592.3351448616,69.4999999999997,4962.86664941045,74012.8137163493,0.067054154547217,74.9999999999972
77,28499.7926284024,400.557015547582,,1648.35876081969,11039.9573101868,3781.0516357046,743.973493414018,34.7010464001576,28.1967116449419,2596.58521106676,677.92839273711,6811.76633145546,12443.1934851265,69.5999999999997,5306.75169384328,74012.8137163493,0.07170044519833,75.999999999997
78,28400.0688355303,397.750202496082,,1643.74455377161,10982.1835067194,3769.55138273698,739.999686823402,34.6387792312852,26.3341526391126,2596.16096900596,670.578954291296,6807.1141294364,12294.0518253913,69.6999999999997,5650.63673827616,74012.8137163493,0.076346735849443,76.999999999997
79,28300.3450426582,394.943389444582,,1639.13034672352,10924.409703252,3758.05112976936,736.025880232786,34.5765120624128,24.4715936332832,2595.73672694517,663.229515845481,6802.46192741733,12144.9101656561,69.7999999999997,5994.52178270903,74012.8137163493,0.080993026500556,77.999999999997
80,28200.6212497862,392.136576393083,,1634.51613967544,10866.6358997845,3746.55087680174,732.05207364217,34.5142448935404,22.6090346274541,2595.31248488437,655.880077399668,6797.80972539827,11995.768505921,69.8999999999997,6338.40682714186,74012.8137163493,0.085639317151669,78.9999999999969
81,28100.8974569141,389.329763341583,,1629.90193262735,10808.8620963171,3735.05062383413,728.078267051554,34.451977724668,20.746475621625,2594.88824282358,648.530638953854,6793.1575233792,11846.6268461858,69.9999999999997,6682.29187157469,74012.8137163493,0.090285607802782,79.9999999999968
82,28001.1736640421,386.522950290083,,1625.28772557927,10751.0882928497,3723.5503708665,724.104460460938,34.3897105557956,18.8839166157957,2594.46400076278,641.18120050804,6788.50532136014,11697.4851864507,70.0999999999997,7026.17691600756,74012.8137163493,0.094931898453896,80.9999999999968
83,27901.44987117,383.716137238584,,1620.67351853119,10693.3144893822,3712.05011789889,720.130653870322,34.3274433869232,17.0213576099664,2594.03975870198,633.831762062226,6783.85311934107,11548.3435267155,70.1999999999997,7370.06196044044,74012.8137163493,0.099578189105009,81.9999999999968
84,27801.7260782979,380.909324187084,,1616.0593114831,10635.5406859148,3700.54986493127,716.156847279706,34.2651762180508,15.1587986041372,2593.61551664119,626.482323616412,6779.20091732201,11399.2018669804,70.2999999999997,7713.94700487326,74012.8137163493,0.104224479756122,82.9999999999967
85,27702.0022854259,378.102511135585,,1611.44510443502,10577.7668824474,3689.04961196365,712.183040689091,34.2029090491785,13.2962395983081,2593.19127458039,619.132885170599,6774.54871530294,11250.0602072452,70.3999999999997,8057.83204930609,74012.8137163493,0.108870770407235,83.9999999999966
86,27602.2784925538,375.295698084085,,1606.83089738693,10519.9930789799,3677.54935899603,708.209234098474,34.1406418803061,11.4336805924787,2592.76703251959,611.783446724784,6769.89651328388,11100.91854751,70.4999999999997,8401.71709373896,74012.8137163493,0.113517061058348,84.9999999999966
87,27502.5546996817,372.488885032585,,1602.21669033885,10462.2192755125,3666.04910602841,704.235427507858,34.0783747114337,9.57112158664942,2592.3427904588,604.43400827897,6765.24431126481,10951.7768877749,70.5999999999996,8745.60213817184,74012.8137163493,0.118163351709462,85.9999999999966
88,27402.8309068097,369.682071981086,,1597.60248329076,10404.4454720451,3654.54885306079,700.261620917243,34.0161075425613,7.70856258082029,2591.918548398,597.084569833156,6760.59210924575,10802.6352280397,70.6999999999996,9089.48718260468,74012.8137163493,0.122809642360574,86.9999999999965
89,27303.1071139376,366.875258929586,,1592.98827624268,10346.6716685776,3643.04860009317,696.287814326627,33.953840373689,5.84600357499196,2591.4943063372,589.735131387343,6755.93990722668,10653.4935683046,70.7999999999996,9433.37222703747,74012.8137163493,0.127455933011687,87.9999999999964
90,27203.3833210656,364.068445878087,,1588.3740691946,10288.8978651102,3631.54834712555,692.314007736011,33.8915732048164,3.98344456916699,2591.07006427641,582.385692941528,6751.28770520762,10504.3519085694,70.8999999999996,9777.25727147036,74012.8137163493,0.132102223662801,88.9999999999964
91,27103.6595281934,361.261632826587,,1583.75986214652,10231.1240616428,3620.04809415795,688.340201145397,33.8293060359442,2.12088556332138,2590.64582221561,575.036254495717,6746.63550318856,10355.2102488344,70.9999999999996,10121.1423159031,74012.8137163493,0.136748514313912,89.9999999999964
92,27003.9357353216,358.454819775087,,1579.14565509842,10173.3502581753,3608.5478411903,684.366394554778,33.7670388670719,0.258326557514182,2590.22158015481,567.686816049898,6741.98330116948,10206.068589099,71.0999999999996,10465.0273603361,74012.8137163493,0.141394804965027,90.9999999999962
93,26904.2119424494,355.648006723588,,1574.56967240276,10116.0550561666,3597.14285696935,680.392587964164,33.7047716981994,,2589.80701870295,560.324513087015,6737.36963825533,10056.6658705849,71.1999999999996,10806.9217813451,74012.8137163493,0.14601419995681,91.9999999999961
94,26804.4881495773,352.841193672088,,1569.99984490322,10058.8369224576,3585.75321369688,676.418781373547,33.6425045293269,,2589.39401610148,552.96013857495,6732.76218122131,9907.22111426252,71.2999999999996,11148.4956559791,74012.8137163493,0.150629263990762,92.9999999999961
95,26704.7643567052,350.034380620588,,1565.43001740369,10001.6187887487,3574.36357042441,672.444974782931,33.5802373604545,,2588.98101350001,545.595764062886,6728.15472418729,9757.7763579402,71.3999999999996,11490.069530613,74012.8137163493,0.155244328024714,93.9999999999961
96,26605.0405638332,347.227567569089,,1560.86018990416,9944.4006550397,3562.97392715193,668.471168192316,33.5179701915822,,2588.56801089853,538.231389550822,6723.54726715328,9608.3316016179,71.4999999999996,11831.6434052468,74012.8137163493,0.159859392058665,94.999999999996
97,26505.3167709611,344.42075451759,,1556.29036240463,9887.18252133075,3551.58428387946,664.4973616017,33.4557030227098,,2588.15500829706,530.867015038759,6718.93981011926,9458.88684529559,71.5999999999996,12173.2172798807,74012.8137163493,0.164474456092616,95.9999999999959
98,26405.592978089,341.61394146609,,1551.72053490509,9829.96438762178,3540.19464060699,660.523555011084,33.3934358538374,,2587.74200569559,523.502640526694,6714.33235308524,9309.44208897326,71.6999999999996,12514.7911545146,74012.8137163493,0.169089520126568,96.9999999999959
99,26305.869185217,338.80712841459,,1547.15070740556,9772.74625391282,3528.80499733451,656.549748420468,33.331168684965,,2587.32900309411,516.13826601463,6709.72489605122,9159.99733265095,71.7999999999996,12856.3650291485,74012.8137163493,0.17370458416052,97.9999999999959
100,26206.1453923449,336.000315363091,,1542.58087990603,9715.52812020387,3517.41535406204,652.575941829852,33.2689015160926,,2586.91600049264,508.773891502566,6705.11743901721,9010.55257632865,71.8999999999996,13197.9389037823,74012.8137163493,0.178319648194471,98.9999999999958
