,Barley253,Oats253,WinterWheat253,Canola253,BeansDryEdible253,CornSilage253,CornGrain253,AlfalfaHay253,GrassHay253,Potatoes253,SpringWheat249,WinterWheat249,BeansDryEdible249,AlfalfaHay249,CornGrain249,GrassHay249,Potatoes249,WinterWheat246,Barley243,WinterWheat243,BeansDryEdible243,CornSilage243,AlfalfaHaylage243,CornGrain243,GrassHay243,AlfalfaHay243,GrassHaylage243,Potatoes243,Barley242,WinterWheat242,Canola242,AlfalfaHaylage242,BeansDryEdible242,CornSilage242,CornGrain242,AlfalfaHay242,GrassHay242,GrassHaylage242,Potatoes242,Canola244,AlfalfaHay244,SpringWheat252,WinterWheat252,GrassHaylage252,AlfalfaHay252,GrassHay252,WinterWheat247,Barley245,WinterWheat245,BeansDryEdible245,SpringWheat245,AlfalfaHay245,GrassHay245,CornGrain245,Potatoes245,WinterWheat248,SpringWheat248,CornSilage248,BeansDryEdible248,AlfalfaHay248,CornGrain248,AlfalfaHaylage248,GrassHay248,GrassHaylage248,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63,,809589.86219211,,10.0000000000001
12,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.1,,809589.86219211,,11.0000000000001
13,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.2,,809589.86219211,,12.0000000000002
14,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.3,,809589.86219211,,13.0000000000002
15,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.4,,809589.86219211,,14.0000000000002
16,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.5,,809589.86219211,,15.0000000000002
17,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.6,,809589.86219211,,16.0000000000002
18,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.7,,809589.86219211,,17.0000000000002
19,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.8,,809589.86219211,,18.0000000000002
20,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,63.9,,809589.86219211,,19.0000000000002
21,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,64,,809589.86219211,,20.0000000000002
22,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,64.1,,809589.86219211,,21.0000000000002
23,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,64.2,,809589.86219211,,22.0000000000002
24,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,64.3,,809589.86219211,,23.0000000000001
25,1095.17377934107,67.6829152713039,81186.75970302,2517.85708511388,5855.60532193172,3748.75999499234,7994.69068837857,17071.8789822739,3486.51101492637,26041.0629098959,3439.6305578733,15296.9928365704,90.9704471706094,10211.5177298918,7734.29400767332,2806.00796631074,16037.9732396819,1239.33987978336,143.155405797476,36280.3961831291,1166.5685717308,6046.3796580932,3566.80549784148,16156.2501833705,44748.8707067573,76769.589927277,1190.03052593319,27692.5560703348,477.676537943754,42945.6503419943,1196.3866482278,2394.46565745765,12145.3234363196,7853.65441484312,54121.7998984006,109039.139985808,24127.2736286624,1191.36387576145,39764.2251209407,37.0037,174.230600403645,641.860687096806,528.968995265654,192.653002072427,533.409207976247,460.999254663251,2124.78585401177,48.5493741381747,1241.0515811289,193.579711656799,1060.33235045653,2240.0465694702,246.178960010108,3097.83143789085,3402.22754510282,5239.09577962706,2710.21087243307,20941.3588263862,373.628633388631,25665.6415226104,14008.562587779,2795.1046584991,3952.98130845919,2739.29783485836,64.4,,809589.86219211,,24
