,AlfalfaHaylage232,AlfalfaHay232,CornSilage232,GrassHay232,GrassHaylage232,GrassHay234,AlfalfaHaylage235,GrassHay235,GrassHaylage235,GrassHay233,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63,,11214.4129640347,,10.0000000000001
12,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.1,,11214.4129640347,,11.0000000000001
13,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.2,,11214.4129640347,,12.0000000000002
14,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.3,,11214.4129640347,,13.0000000000002
15,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.4,,11214.4129640347,,14.0000000000002
16,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.5,,11214.4129640347,,15.0000000000002
17,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.6,,11214.4129640347,,16.0000000000002
18,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.7,,11214.4129640347,,17.0000000000002
19,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.8,,11214.4129640347,,18.0000000000002
20,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,63.9,,11214.4129640347,,19.0000000000002
21,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64,,11214.4129640347,,20.0000000000002
22,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.1,,11214.4129640347,,21.0000000000002
23,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.2,,11214.4129640347,,22.0000000000002
24,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.3,,11214.4129640347,,23.0000000000001
25,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.4,,11214.4129640347,,24
26,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.5,,11214.4129640347,,25
27,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.6,,11214.4129640347,,26
28,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.7,,11214.4129640347,,26.9999999999999
29,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.8,,11214.4129640347,,27.9999999999998
30,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,64.9,,11214.4129640347,,28.9999999999998
31,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65,,11214.4129640347,,29.9999999999998
32,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.1,,11214.4129640347,,30.9999999999997
33,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.2,,11214.4129640347,,31.9999999999995
34,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.3,,11214.4129640347,,32.9999999999995
35,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.4,,11214.4129640347,,33.9999999999995
36,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.4999999999999,,11214.4129640347,,34.9999999999994
37,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.5999999999999,,11214.4129640347,,35.9999999999993
38,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.6999999999999,,11214.4129640347,,36.9999999999993
39,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.7999999999999,,11214.4129640347,,37.9999999999993
40,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.8999999999999,,11214.4129640347,,38.9999999999992
41,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,65.9999999999999,,11214.4129640347,,39.9999999999991
42,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.0999999999999,,11214.4129640347,,40.9999999999991
43,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.1999999999999,,11214.4129640347,,41.9999999999991
44,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.2999999999999,,11214.4129640347,,42.999999999999
45,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.3999999999999,,11214.4129640347,,43.9999999999989
46,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.4999999999999,,11214.4129640347,,44.9999999999989
47,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.5999999999999,,11214.4129640347,,45.9999999999989
48,330.37057153784,76.5059573949885,676.050863406825,3369.64244925582,3012.57437137392,811.020644807758,186.651117294744,1563.29432718589,623.549533697913,564.753128078982,66.6999999999999,,11214.4129640347,,46.9999999999988
49,,76.2212171372314,675.983265080408,3366.58233915702,3010.76254726176,810.406325667062,186.196119966565,1561.5648391436,623.120936621744,564.216588174862,66.7999999999999,339.392584987635,11214.4467631979,0.030263872320604,47.9999999999986
50,,75.358361167799,675.983265080408,3357.30920619861,3005.27212850334,808.544738048758,184.817329470859,1556.32392556587,621.822147511359,562.59069704423,66.8999999999999,366.424964606653,11214.4467631979,0.032674368370015,48.9999999999986
51,,74.4955051983665,675.983265080408,3348.0360732402,2999.78170974492,806.683150430455,183.438538975153,1551.08301198814,620.523358400975,560.964805913597,66.9999999999999,393.457344225673,11214.4467631979,0.035084864419426,49.9999999999986
52,,73.6326492289342,675.983265080408,3338.76294028179,2994.29129098649,804.821562812151,182.059748479446,1545.84209841041,619.22456929059,559.338914782965,67.0999999999998,420.489723844688,11214.4467631979,0.037495360468837,50.9999999999985
53,,72.7697932595018,675.983265080408,3329.48980732339,2988.80087222807,802.959975193848,180.68095798374,1540.60118483268,617.925780180206,557.713023652333,67.1999999999998,447.522103463703,11214.4467631979,0.039905856518248,51.9999999999984
54,,71.9069372900694,675.983265080408,3320.21667436498,2983.31045346965,801.098387575544,179.302167488034,1535.36027125495,616.626991069821,556.0871325217,67.2999999999998,474.554483082722,11214.4467631979,0.042316352567659,52.9999999999984
55,,71.044081320637,675.983265080408,3310.94354140657,2977.82003471123,799.236799957241,177.923376992328,1530.11935767723,615.328201959437,554.461241391068,67.3999999999998,501.58686270174,11214.4467631979,0.04472684861707,53.9999999999984
56,,70.1812253512046,675.983265080408,3301.67040844816,2972.32961595281,797.375212338937,176.544586496622,1524.8784440995,614.029412849052,552.835350260435,67.4999999999998,528.619242320758,11214.4467631979,0.047137344666481,54.9999999999983
57,,69.3183693817722,675.983265080408,3292.39727548975,2966.83919719439,795.513624720634,175.165796000916,1519.63753052177,612.730623738668,551.209459129803,67.5999999999998,555.651621939773,11214.4467631979,0.049547840715891,55.9999999999982
58,,68.4555134123398,675.983265080408,3283.12414253134,2961.34877843597,793.65203710233,173.78700550521,1514.39661694404,611.431834628283,549.58356799917,67.6999999999998,582.684001558792,11214.4467631979,0.051958336765302,56.9999999999982
59,,67.5926574429074,675.983265080408,3273.85100957293,2955.85835967754,791.790449484027,172.408215009504,1509.15570336631,610.133045517898,547.957676868538,67.7999999999998,609.716381177812,11214.4467631979,0.054368832814714,57.9999999999982
60,,66.729801473475,675.983265080408,3264.57787661452,2950.36794091912,789.928861865723,171.029424513798,1503.91478978859,608.834256407514,546.331785737905,67.8999999999998,636.748760796828,11214.4467631979,0.056779328864124,58.9999999999981
61,,65.8669455040427,675.983265080408,3255.30474365612,2944.8775221607,788.06727424742,169.650634018092,1498.67387621086,607.53546729713,544.705894607273,67.9999999999998,663.781140415844,11214.4467631979,0.059189824913535,59.999999999998
62,,65.0040895346102,675.983265080408,3246.03161069771,2939.38710340228,786.205686629116,168.271843522385,1493.43296263313,606.236678186745,543.080003476641,68.0999999999998,690.813520034864,11214.4467631979,0.061600320962946,60.999999999998
63,,64.1412335651778,675.983265080408,3236.7584777393,2933.89668464386,784.344099010812,166.893053026679,1488.1920490554,604.93788907636,541.454112346008,68.1999999999998,717.845899653885,11214.4467631979,0.064010817012358,61.999999999998
64,,63.2783775957454,675.983265080408,3227.48534478089,2928.40626588544,782.482511392509,165.514262530973,1482.95113547767,603.639099965976,539.828221215376,68.2999999999998,744.878279272899,11214.4467631979,0.066421313061768,62.9999999999978
65,,62.4155216263131,675.983265080408,3218.21221182248,2922.91584712701,780.620923774206,164.135472035267,1477.71022189994,602.340310855591,538.202330084743,68.3999999999998,771.910658891915,11214.4467631979,0.068831809111179,63.9999999999977
66,,61.5526656568806,675.983265080408,3208.93907886407,2917.42542836859,778.759336155902,162.756681539561,1472.46930832222,601.041521745207,536.576438954111,68.4999999999998,798.943038510933,11214.4467631979,0.07124230516059,64.9999999999977
67,,60.6898096874482,675.983265080408,3199.66594590566,2911.93500961017,776.897748537598,161.377891043855,1467.22839474449,599.742732634822,534.950547823478,68.5999999999998,825.975418129953,11214.4467631979,0.073652801210001,65.9999999999977
68,,59.8269537180158,675.983265080408,3190.39281294725,2906.44459085175,775.036160919295,159.999100548149,1461.98748116676,598.443943524438,533.324656692846,68.6999999999998,853.007797748967,11214.4467631979,0.076063297259412,66.9999999999976
69,,58.9640977485835,675.983265080408,3181.11967998884,2900.95417209333,773.174573300992,158.620310052443,1456.74656758903,597.145154414053,531.698765562214,68.7999999999998,880.040177367983,11214.4467631979,0.078473793308822,67.9999999999975
70,,58.101241779151,675.983265080408,3171.84654703044,2895.46375333491,771.312985682688,157.241519556736,1451.5056540113,595.846365303668,530.072874431581,68.8999999999998,907.072556987001,11214.4467631979,0.080884289358233,68.9999999999975
71,,57.2383858097186,675.983265080408,3162.57341407203,2889.97333457648,769.451398064384,155.86272906103,1446.26474043358,594.547576193284,528.446983300949,68.9999999999998,934.10493660602,11214.4467631979,0.083294785407644,69.9999999999975
72,,56.3755298402863,675.983265080408,3153.30028111362,2884.48291581806,767.589810446081,154.483938565324,1441.02382685585,593.248787082899,526.821092170316,69.0999999999997,961.137316225036,11214.4467631979,0.085705281457055,70.9999999999974
73,,55.5126738708539,674.567624573291,3144.02714815521,2878.99249705964,765.728222827778,153.105148069618,1435.78291327812,591.949997972515,525.195201039684,69.1999999999997,989.585336351169,11214.4467631979,0.088242011152852,71.9999999999973
74,,54.6498179014215,671.571159202585,3134.7540151968,2873.50207830122,763.866635209474,151.726357573912,1430.54199970039,590.65120886213,523.569309909051,69.2999999999997,1019.61418134089,11214.4467631979,0.090919704098728,72.9999999999973
75,,53.786961931989,668.574693831879,3125.48088223839,2868.0116595428,762.00504759117,150.347567078206,1425.30108612266,589.352419751746,521.943418778419,69.3999999999997,1049.64302633062,11214.4467631979,0.093597397044605,73.9999999999973
76,,52.9241059625566,665.578228461169,3116.20774927998,2862.52124078441,760.143459972864,148.968776582499,1420.06017254493,588.05363064136,520.317527647784,69.4999999999997,1079.67187132033,11214.4467631979,0.096275089990481,74.9999999999972
77,,52.0612499931246,662.58176309051,3106.93461632158,2857.03082202571,758.28187235459,147.589986086798,1414.81925896726,586.75484153099,518.691636517176,69.5999999999997,1109.70071631015,11214.4467631979,0.098952782936365,75.999999999997
78,,51.1983940236916,659.585297719718,3097.66148336317,2851.54040326779,756.420284736232,146.211195591083,1409.57834538942,585.456052420577,517.065745386499,69.6999999999997,1139.72956129971,11214.4467631979,0.101630475882227,76.999999999997
79,,50.3355380542596,656.588832349072,3088.38835040476,2846.04998450902,754.558697117966,144.832405095383,1404.33743181177,584.157263310213,515.439854255897,69.7999999999997,1169.75840628954,11214.4467631979,0.104308168828114,77.999999999997
80,,49.4726820848272,653.592366978371,3079.11521744635,2840.55956575057,752.697109499666,143.453614599677,1399.09651823405,582.85847419983,513.813963125267,69.8999999999997,1199.78725127927,11214.4467631979,0.106985861773991,78.9999999999969
81,,48.6098261153948,650.595901607657,3069.84208448794,2835.0691469922,750.835521881356,142.074824103971,1393.85560465631,581.559685089442,512.18807199463,69.9999999999997,1229.81609626898,11214.4467631979,0.109663554719866,79.9999999999968
82,,47.7469701459623,647.599436236945,3060.56895152953,2829.57872823381,748.973934263049,140.696033608264,1388.61469107857,580.260895979056,510.562180863994,70.0999999999997,1259.84494125869,11214.4467631979,0.112341247665742,80.9999999999968
83,,46.8841141765298,644.602970866234,3051.29581857112,2824.08830947543,747.112346644742,139.317243112557,1383.37377750084,578.962106868669,508.936289733359,70.1999999999997,1289.87378624841,11214.4467631979,0.115018940611618,81.9999999999968
84,,46.0212582070975,641.606505495528,3042.02268561271,2818.597890717,745.250759026439,137.938452616851,1378.13286392311,577.663317758285,507.310398602727,70.2999999999997,1319.90263123813,11214.4467631979,0.117696633557494,82.9999999999967
85,,45.1584022376652,638.610040124822,3032.7495526543,2813.10747195858,743.389171408136,136.559662121145,1372.89195034538,576.3645286479,505.684507472095,70.3999999999997,1349.93147622785,11214.4467631979,0.120374326503371,83.9999999999966
86,,44.2955462682327,635.613574754117,3023.4764196959,2807.61705320016,741.527583789832,135.180871625439,1367.65103676765,575.065739537516,504.058616341462,70.4999999999997,1379.96032121758,11214.4467631979,0.123052019449248,84.9999999999966
87,,43.4326902988003,632.617109383411,3014.20328673749,2802.12663444174,739.665996171528,133.802081129732,1362.41012318993,573.766950427131,502.43272521083,70.5999999999996,1409.9891662073,11214.4467631979,0.125729712395124,85.9999999999966
88,,42.5698343293679,629.620644012705,3004.93015377908,2796.63621568332,737.804408553225,132.423290634026,1357.1692096122,572.468161316747,500.806834080197,70.6999999999996,1440.01801119702,11214.4467631979,0.128407405341001,86.9999999999965
89,,41.7069783599356,626.624178642,2995.65702082067,2791.1457969249,735.942820934921,131.04450013832,1351.92829603447,571.169372206362,499.180942949565,70.7999999999996,1470.04685618675,11214.4467631979,0.131085098286877,87.9999999999964
90,,40.8441223905031,623.627713271294,2986.38388786226,2785.65537816647,734.081233316618,129.665709642614,1346.68738245674,569.870583095978,497.555051818933,70.8999999999996,1500.07570117647,11214.4467631979,0.133762791232754,88.9999999999964
91,,39.9812664210707,620.631247900588,2977.11075490385,2780.16495940805,732.219645698314,128.286919146908,1341.44646887901,568.571793985593,495.9291606883,70.9999999999996,1530.1045461662,11214.4467631979,0.136440484178631,89.9999999999964
92,,39.1184104516383,617.634782529882,2967.83762194544,2774.67454064963,730.35805808001,126.908128651202,1336.20555530129,567.273004875208,494.303269557668,71.0999999999996,1560.13339115592,11214.4467631979,0.139118177124507,90.9999999999962
93,,38.255554482206,614.638317159177,2958.56448898704,2769.18412189121,728.496470461707,125.529338155496,1330.96464172356,565.974215764824,492.677378427035,71.1999999999996,1590.16223614564,11214.4467631979,0.141795870070383,91.9999999999961
94,,37.3926985127735,611.641851788471,2949.29135602863,2763.69370313279,726.634882843404,124.15054765979,1325.72372814583,564.675426654439,491.051487296403,71.2999999999996,1620.19108113536,11214.4467631979,0.14447356301626,92.9999999999961
95,,36.5298425433411,608.645386417765,2940.01822307022,2758.20328437437,724.7732952251,122.771757164083,1320.4828145681,563.376637544055,489.42559616577,71.3999999999996,1650.21992612509,11214.4467631979,0.147151255962137,93.9999999999961
96,,35.6669865739088,605.64892104706,2930.74509011181,2752.71286561594,722.911707606796,121.392966668377,1315.24190099037,562.07784843367,487.799705035138,71.4999999999996,1680.24877111481,11214.4467631979,0.149828948908013,94.999999999996
97,,34.8041306044764,602.652455676354,2921.4719571534,2747.22244685752,721.050119988493,120.014176172671,1310.00098741264,560.779059323286,486.173813904506,71.5999999999996,1710.27761610453,11214.4467631979,0.15250664185389,95.9999999999959
98,,33.941274635044,599.655990305648,2912.19882419499,2741.7320280991,719.18853237019,118.635385676965,1304.76007383492,559.480270212901,484.547922773873,71.6999999999996,1740.30646109426,11214.4467631979,0.155184334799766,96.9999999999959
99,,33.0784186656115,596.659524934942,2902.92569123658,2736.24160934068,717.326944751886,117.256595181259,1299.51916025719,558.181481102516,482.92203164324,71.7999999999996,1770.33530608398,11214.4467631979,0.157862027745643,97.9999999999959
100,,32.2155626961792,593.663059564237,2893.65255827817,2730.75119058226,715.465357133582,115.877804685553,1294.27824667946,556.882691992132,481.296140512608,71.8999999999996,1800.36415107371,11214.4467631979,0.16053972069152,98.9999999999958
