,Barley055,AlfalfaHay055,AlfalfaHaylage055,GrassHay055,GrassHaylage055,Barley056,AlfalfaHaylage056,CornSilage056,GrassHay056,GrassHaylage056,GrassHay054,GrassHaylage054,GrassHay059,GrassHaylage059,GrassHay057,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
15,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.4,,9271.97160457791,,14.0000000000002
16,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.5,,9271.97160457791,,15.0000000000002
17,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.6,,9271.97160457791,,16.0000000000002
18,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.7,,9271.97160457791,,17.0000000000002
19,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.8,,9271.97160457791,,18.0000000000002
20,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,63.9,,9271.97160457791,,19.0000000000002
21,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64,,9271.97160457791,,20.0000000000002
22,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.1,,9271.97160457791,,21.0000000000002
23,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.2,,9271.97160457791,,22.0000000000002
24,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.3,,9271.97160457791,,23.0000000000001
25,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.4,,9271.97160457791,,24
26,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.5,,9271.97160457791,,25
27,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.6,,9271.97160457791,,26
28,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.7,,9271.97160457791,,26.9999999999999
29,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.8,,9271.97160457791,,27.9999999999998
30,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,64.9,,9271.97160457791,,28.9999999999998
31,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65,,9271.97160457791,,29.9999999999998
32,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.1,,9271.97160457791,,30.9999999999997
33,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.2,,9271.97160457791,,31.9999999999995
34,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.3,,9271.97160457791,,32.9999999999995
35,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.4,,9271.97160457791,,33.9999999999995
36,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.4999999999999,,9271.97160457791,,34.9999999999994
37,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.5999999999999,,9271.97160457791,,35.9999999999993
38,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.6999999999999,,9271.97160457791,,36.9999999999993
39,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.7999999999999,,9271.97160457791,,37.9999999999993
40,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.8999999999999,,9271.97160457791,,38.9999999999992
41,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,65.9999999999999,,9271.97160457791,,39.9999999999991
42,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.0999999999999,,9271.97160457791,,40.9999999999991
43,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.1999999999999,,9271.97160457791,,41.9999999999991
44,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.2999999999999,,9271.97160457791,,42.999999999999
45,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.3999999999999,,9271.97160457791,,43.9999999999989
46,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.4999999999999,,9271.97160457791,,44.9999999999989
47,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.5999999999999,,9271.97160457791,,45.9999999999989
48,216.312424071412,1380.84480404008,654.484922429282,1959.1773553173,417.64584230253,92.6769012872878,125.398963267119,443.570876579755,495.777010167042,443.241423159137,821.491897067565,198.897249853071,1289.41667663352,514.308248597333,218.727009805485,66.6999999999999,,9271.97160457791,,46.9999999999988
49,211.164345454176,1377.77856848919,653.283008394716,1958.05601283107,417.491385911366,91.9091210504726,,442.597693073566,495.326774790883,442.974848662041,820.420375718891,198.762522020523,1287.99018215636,513.954738571742,218.519209683552,66.7999999999999,140.558499749745,9270.78728655828,0.015161441569643,47.9999999999986
50,195.563986005065,1368.48687341102,649.640816353753,1954.65797889445,417.023332604414,89.582496194361,,439.648629231504,493.962414565106,442.167040878974,817.173316099218,198.35425268901,1283.66743803164,512.883487746341,217.889507451583,66.8999999999999,186.496846032545,9267.19841618898,0.020124404124849,48.9999999999986
51,179.963626556027,1359.19517833325,645.998624312685,1951.25994495749,416.555279297442,87.2558713382535,,436.699565389369,492.598054339284,441.359233095908,813.926256479677,197.945983357474,1279.34469390719,511.812236921018,217.259805219581,66.9999999999999,232.435192315085,9263.60954581974,0.025091212142029,49.9999999999986
52,164.363267106864,1349.90348325514,642.356432271682,1947.86191102091,416.087225990439,84.9292464821252,,433.750501547301,491.233694113421,440.551425312873,810.679196859945,197.537714025986,1275.02194978245,510.74098609551,216.630102987593,67.0999999999998,278.373538598173,9260.02067545042,0.030061870092383,50.9999999999985
53,148.762907657768,1340.61178817713,638.714240230673,1944.46387708419,415.619172683463,82.602621626008,,430.80143770521,489.869333887601,439.74361752982,807.4321372403,197.129444694476,1270.69920565781,509.669735270098,216.000400755607,67.1999999999998,324.311884880979,9256.43180508113,0.035036382453869,51.9999999999984
54,133.162548208318,1331.32009309898,635.072048189681,1941.06584314753,415.151119376479,80.2759967698333,,427.852373863106,488.504973661812,438.935809746771,804.185077620676,196.721175362972,1266.37646153321,508.598484444685,215.370698523631,67.2999999999998,370.250231164053,9252.84293471174,0.04001475371154,52.9999999999984
55,117.562188759573,1322.02839802109,631.429856148655,1937.66780921074,414.683066069512,77.9493719137731,,424.90331002103,487.14061343596,438.128001963713,800.938018001009,196.312906031455,1262.05371740854,507.527233619274,214.740996291635,67.3999999999998,416.1885774466,9249.25406434256,0.044996988357264,53.9999999999984
56,101.961829310478,1312.73670294307,627.787664107646,1934.26977527401,414.215012762536,75.6227470576559,,421.954246178939,485.776253210139,437.32019418066,797.690958381363,195.904636699945,1257.73097328391,506.455982793862,214.111294059649,67.4999999999998,462.126923729406,9245.66519397327,0.049983090890057,54.9999999999983
57,86.361469861382,1303.44500786505,624.145472066637,1930.87174133728,413.74695945556,73.2961222015387,,419.005182336849,484.411892984319,436.512386397607,794.443898761718,195.496367368434,1253.40822915928,505.38473196845,213.481591827663,67.5999999999998,508.065270012212,9242.07632360398,0.054973065815809,55.9999999999982
58,70.7611104122844,1294.15331278703,620.503280025628,1927.47370740056,413.278906148584,70.9694973454212,,416.056118494759,483.047532758498,435.704578614554,791.196839142073,195.088098036924,1249.08548503464,504.313481143038,212.851889595677,67.6999999999998,554.003616295022,9238.48745323469,0.059966917647439,56.9999999999982
59,55.1607509631913,1284.86161770901,616.861087984619,1924.07567346383,412.810852841609,68.6428724893062,,413.107054652668,481.683172532677,434.896770831501,787.949779522426,194.679828705413,1244.76274091001,503.242230317626,212.222187363691,67.7999999999998,599.94196257783,9234.89858286541,0.064964650904881,57.9999999999982
60,39.5603915140907,1275.56992263099,613.218895943609,1920.67763952711,412.342799534633,66.3162476331815,,410.157990810579,480.318812306855,434.088963048448,784.702719902783,194.271559373904,1240.43999678537,502.170979492217,211.592485131705,67.8999999999998,645.88030886064,9231.30971249612,0.069966270115099,58.9999999999981
61,23.9600320649954,1266.27822755297,609.576703902602,1917.27960559038,411.874746227657,63.9896227770694,,407.208926968488,478.954452081037,433.281155265395,781.455660283137,193.863290042393,1236.11725266074,501.099728666802,210.962782899719,67.9999999999998,691.818655143446,9227.72084212683,0.074971779812099,59.999999999998
62,8.35967261589779,1256.98653247495,605.934511861593,1913.88157165366,411.406692920682,61.6629979209519,,404.259863126398,477.590091855216,432.473347482341,778.208600663491,193.455020710882,1231.7945085361,500.02847784139,210.333080667732,68.0999999999998,737.757001426257,9224.13197175754,0.079981184536943,60.999999999998
63,,1247.69483739693,602.292319820584,1910.48353771693,410.938639613706,59.3363730648344,,401.310799284307,476.225731629395,431.665539699288,774.961541043846,193.046751379372,1227.47176441147,498.957227015978,209.703378435746,68.1999999999998,778.26483258417,9222.35327309656,0.084388963373863,61.999999999998
64,,1238.40314231891,598.650127779575,1907.0855037802,410.47058630673,57.0097482087172,,398.361735442217,474.861371403575,430.857731916235,771.7144814242,192.638482047862,1223.14902028683,497.885976190567,209.07367620376,68.2999999999998,812.502909280154,9222.66449258954,0.088098500160448,62.9999999999978
65,,1229.11144724089,595.007935738566,1903.68746984348,410.002532999754,54.6831233526,,395.412671600127,473.497011177754,430.049924133182,768.467421804555,192.230212716351,1218.8262761622,496.814725365155,208.443973971774,68.3999999999998,846.740985976139,9222.97571208253,0.091807786598296,63.9999999999977
66,,1219.81975216287,591.365743697557,1900.28943590675,409.534479692779,52.3564984964826,,392.463607758037,472.132650951934,429.242116350129,765.22036218491,191.821943384841,1214.50353203757,495.743474539743,207.814271739788,68.4999999999998,880.979062672127,9223.28693157551,0.09551682271275,64.9999999999977
67,,1210.52805708485,587.723551656548,1896.89140197003,409.066426385803,50.0298736403651,,389.514543915946,470.768290726113,428.434308567076,761.973302565264,191.41367405333,1210.18078791293,494.672223714331,207.184569507802,68.5999999999998,915.217139368115,9223.5981510685,0.09922560852915,65.9999999999977
68,,1201.23636200683,584.081359615539,1893.4933680333,408.598373078827,47.7032487842479,,386.565480073856,469.403930500293,427.626500784022,758.726242945619,191.00540472182,1205.8580437883,493.600972888919,206.554867275816,68.6999999999998,949.455216064099,9223.90937056149,0.10293414407283,66.9999999999976
69,,1191.94466692881,580.43916757453,1890.09533409658,408.130319771852,45.3766239281307,,383.616416231766,468.039570274472,426.818693000969,755.479183325974,190.59713539031,1201.53529966366,492.529722063507,205.92516504383,68.7999999999998,983.693292760082,9224.22059005447,0.106642429369122,67.9999999999975
70,,1182.65297185079,576.796975533521,1886.69730015985,407.662266464876,43.0499990720132,,380.667352389676,466.675210048652,426.010885217916,752.232123706328,190.188866058799,1197.21255553903,491.458471238095,205.295462811844,68.8999999999998,1017.93136945607,9224.53180954746,0.110350464443356,68.9999999999975
71,,1173.36127677277,573.154783492512,1883.29926622312,407.1942131579,40.7233742158958,,377.718288547585,465.310849822831,425.203077434863,748.985064086683,189.780596727289,1192.88981141439,490.387220412683,204.665760579857,68.9999999999998,1052.16944615206,9224.84302904045,0.114058249320856,69.9999999999975
72,,1164.06958169476,569.512591451503,1879.9012322864,406.726159850924,38.3967493597785,,374.769224705495,463.94648959701,424.39526965181,745.738004467038,189.372327395778,1188.56706728976,489.315969587271,204.036058347871,69.0999999999997,1086.40752284804,9225.15424853343,0.117765784026945,70.9999999999974
73,,1154.77788661674,565.870399410495,1876.50319834967,406.258106543949,36.0701245036614,,371.820160863405,462.58212937119,423.587461868757,742.490944847392,188.964058064268,1184.24432316512,488.244718761859,203.406356115885,69.1999999999997,1120.64559954402,9225.46546802642,0.121473068586941,71.9999999999973
74,,1145.48619153872,562.228207369486,1873.10516441295,405.790053236973,33.7434996475439,,368.871097021314,461.217769145369,422.779654085703,739.243885227747,188.555788732758,1179.92157904049,487.173467936447,202.776653883899,69.2999999999997,1154.88367624001,9225.77668751941,0.125180103026159,72.9999999999973
75,,1136.1944964607,558.586015328477,1869.70713047622,405.321999929997,31.4168747914264,,365.922033179224,459.853408919549,421.97184630265,735.996825608101,188.147519401247,1175.59883491586,486.102217111035,202.146951651913,69.3999999999997,1189.121752936,9226.08790701239,0.128886887369911,73.9999999999973
76,,1126.90280138268,554.943823287468,1866.3090965395,404.853946623022,29.0902499353092,,362.972969337134,458.489048693728,421.164038519597,732.749765988456,187.739250069737,1171.27609079122,485.030966285623,201.517249419927,69.4999999999997,1223.35982963198,9226.39912650538,0.132593421643504,74.9999999999972
77,,1117.61110630466,551.301631246459,1862.91106260277,404.385893316046,26.7636250791921,,360.023905495044,457.124688467908,420.356230736544,729.502706368811,187.330980738226,1166.95334666659,483.959715460211,200.887547187941,69.5999999999997,1257.59790632797,9226.71034599836,0.136299705872244,75.999999999997
78,,1108.31941122664,547.65943920545,1859.51302866604,403.91784000907,24.4370002230746,,357.074841652953,455.760328242087,419.548422953491,726.255646749165,186.922711406716,1162.63060254195,482.888464634799,200.257844955955,69.6999999999997,1291.83598302396,9227.02156549135,0.140005740081433,76.999999999997
79,,1099.02771614862,544.017247164441,1856.11499472932,403.449786702094,22.1103753669571,,354.125777810863,454.395968016266,418.740615170438,723.00858712952,186.514442075206,1158.30785841732,481.817213809387,199.628142723969,69.7999999999997,1326.07405971994,9227.33278498434,0.143711524296367,77.999999999997
80,,1089.7360210706,540.375055123432,1852.71696079259,402.981733395119,19.7837505108399,,351.176713968772,453.031607790446,417.932807387384,719.761527509874,186.106172743695,1153.98511429268,480.745962983975,198.998440491983,69.8999999999997,1360.31213641593,9227.64400447732,0.147417058542342,78.9999999999969
81,,1080.44432599258,536.732863082424,1849.31892685587,402.513680088143,17.4571256547227,,348.227650126682,451.667247564626,417.124999604331,716.514467890229,185.697903412185,1149.66237016805,479.674712158563,198.368738259997,69.9999999999997,1394.55021311191,9227.95522397031,0.151122342844649,79.9999999999968
82,,1071.15263091456,533.090671041414,1845.92089291914,402.045626781167,15.1305007986052,,345.278586284592,450.302887338805,416.317191821278,713.267408270584,185.289634080675,1145.33962604341,478.603461333151,197.73903602801,70.0999999999997,1428.7882898079,9228.2664434633,0.154827377228576,80.9999999999968
83,,1061.86093583654,529.448479000405,1842.52285898242,401.577573474192,12.8038759424879,,342.329522442502,448.938527112984,415.509384038225,710.020348650938,184.881364749164,1141.01688191878,477.532210507739,197.109333796024,70.1999999999997,1463.02636650389,9228.57766295628,0.158532161719406,81.9999999999968
84,,1052.56924075852,525.806286959397,1839.12482504569,401.109520167216,10.4772510863706,,339.380458600411,447.574166887164,414.701576255172,706.773289031293,184.473095417654,1136.69413779415,476.460959682327,196.479631564038,70.2999999999997,1497.26444319987,9228.88888244927,0.162236696342421,82.9999999999967
85,,1043.2775456805,522.164094918388,1835.72679110896,400.64146686024,8.15062623025333,,336.431394758321,446.209806661343,413.893768472119,703.526229411648,184.064826086144,1132.37139366951,475.389708856915,195.849929332052,70.3999999999997,1531.50251989585,9229.20010194225,0.165940981122899,83.9999999999966
86,,1033.98585060248,518.521902877379,1832.32875717224,400.173413553264,5.82400137413591,,333.482330916231,444.845446435523,413.085960689066,700.279169792002,183.656556754633,1128.04864954488,474.318458031503,195.220227100066,70.4999999999997,1565.74059659184,9229.51132143524,0.169645016086113,84.9999999999966
87,,1024.69415552446,514.87971083637,1828.93072323551,399.705360246289,3.49737651801845,,330.53326707414,443.481086209702,412.278152906012,697.032110172357,183.248287423123,1123.72590542024,473.247207206091,194.59052486808,70.5999999999996,1599.97867328783,9229.82254092822,0.173348801257334,85.9999999999966
88,,1015.40246044645,511.237518795362,1825.53268929879,399.237306939313,1.17075166190035,,327.584203232049,442.116725983884,411.470345122958,693.785050552712,182.84001809161,1119.40316129561,472.175956380677,193.960822636091,70.6999999999996,1634.21674998381,9230.13376042121,0.177052336661829,86.9999999999965
89,,1006.11076536842,507.595326754352,1822.13465536206,398.769253632337,,,324.63513938996,440.752365758061,410.662537339906,690.537990933067,182.431748760102,1115.08041717097,471.104705555267,193.331120404108,70.7999999999996,1667.87689008269,9231.02291651131,0.180681697485486,87.9999999999964
90,,996.819070290404,503.953134713343,1818.73662142534,398.301200325362,,,321.68607554787,439.388005532241,409.854729556853,687.290931313421,182.023479428592,1110.75767304634,470.033454729855,192.701418172122,70.8999999999996,1700.95165435062,9232.49744843235,0.184235269367925,88.9999999999964
91,,987.527375212384,500.310942672334,1815.33858748861,397.833147018386,,,318.737011705779,438.02364530642,409.0469217738,684.043871693775,181.615210097081,1106.4349289217,468.962203904444,192.071715940135,70.9999999999996,1734.02641861855,9233.9719803534,0.187787706342183,89.9999999999964
92,,978.235680134365,496.668750631325,1811.94055355188,397.36509371141,,,315.787947863689,436.6592850806,408.239113990746,680.79681207413,181.206940765571,1102.11218479707,467.890953079032,191.442013708149,71.0999999999996,1767.10118288647,9235.44651227445,0.191339008951857,90.9999999999962
93,,968.943985056346,493.026558590317,1808.54251961516,396.897040404434,,,312.838884021599,435.294924854779,407.431306207693,677.549752454485,180.79867143406,1097.78944067244,466.81970225362,190.812311476163,71.1999999999996,1800.1759471544,9236.92104419549,0.194889177740199,91.9999999999961
94,,959.652289978326,489.384366549308,1805.14448567843,396.428987097459,,,309.889820179509,433.930564628958,406.62349842464,674.302692834839,180.39040210255,1093.4666965478,465.748451428208,190.182609244177,71.2999999999996,1833.25071142233,9238.39557611653,0.198438213250114,92.9999999999961
95,,950.360594900306,485.742174508298,1801.74645174171,395.960933790483,,,306.940756337418,432.566204403138,405.815690641587,671.055633215194,179.98213277104,1089.14395242317,464.677200602796,189.552907012191,71.3999999999996,1866.32547569026,9239.87010803758,0.201986116024161,93.9999999999961
96,,941.068899822287,482.09998246729,1798.34841780498,395.492880483507,,,303.991692495328,431.201844177317,405.007882858534,667.808573595548,179.573863439529,1084.82120829853,463.605949777384,188.923204780205,71.4999999999996,1899.40023995818,9241.34463995862,0.20553288660455,94.999999999996
97,,931.777204744268,478.457790426281,1794.95038386826,395.024827176532,,,301.042628653238,429.837483951497,404.200075075481,664.561513975904,179.165594108019,1080.4984641739,462.534698951972,188.293502548219,71.5999999999996,1932.47500422611,9242.81917187967,0.209078525533147,95.9999999999959
98,,922.485509666159,474.815598385276,1791.55234993162,394.556773869572,,,298.093564811144,428.473123725662,403.39226729242,661.314454356263,178.757324776521,1076.17572004914,461.463448126562,187.663800316216,71.6999999999996,1965.54976849416,9244.29370380072,0.212623033351487,96.9999999999959
99,,913.193814588262,471.173406344223,1788.15431599474,394.08872056258,,,295.144500969066,427.108763499849,402.584459509384,658.067394736619,178.349055444978,1071.85297592476,460.392197301154,187.03409808426,71.7999999999996,1998.62453276187,9245.76823572176,0.216166410600693,97.9999999999959
100,,903.902119510176,467.53121430323,1784.75628205809,393.620667255583,,,292.19543712697,425.744403274037,401.776651726332,654.820335117005,177.940786113487,1067.53023180006,459.320946475732,186.404395852258,71.8999999999996,2031.69929702985,9247.2427676428,0.21970865782166,98.9999999999958
