,AlfalfaHay359,AlfalfaHay369,AlfalfaHay370,AlfalfaHaylage369,Barley369,CornSilage369,GrassHay359,GrassHay369,GrassHay370,GrassHaylage359,GrassHaylage369,Oats369,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
48,823.002504049996,4018.68249592075,416.747476273383,110.126364854254,,115.001954844226,3718.57252333723,15199.4117533192,3903.53890015845,46.4349628680038,795.278726310781,139.025346402217,66.6999999999999,610.93143054417,29896.7544388827,0.020434707446023,46.9999999999988
49,818.085860269705,3998.34645915013,415.075886293227,109.028039496645,,114.13946912733,3706.1375635032,15157.9707035591,3888.48217425796,46.3581669636275,790.77326528316,137.340828600015,66.7999999999999,718.713618621694,29900.4520351258,0.024036881374816,47.9999999999986
50,813.169216489414,3978.01042237952,413.40429631307,107.929714139036,,113.276983410435,3693.70260366917,15116.529653799,3873.42544835747,46.2813710592512,786.267804255539,135.656310797813,66.8999999999999,826.495806699224,29904.1496313689,0.02763816449849,48.9999999999986
51,808.252572709124,3957.6743856089,411.732706332914,106.831388781427,,112.414497693539,3681.26764383514,15075.0886040389,3858.36872245698,46.2045751548749,781.762343227917,133.971792995611,66.9999999999999,934.277994776756,29907.847227612,0.031238557147443,49.9999999999986
52,803.335928928833,3937.33834883828,410.061116352758,105.733063423818,,111.552011976643,3668.83268400111,15033.6475542787,3843.3119965565,46.1277792504986,777.256882200296,132.287275193409,67.0999999999998,1042.06018285428,29911.5448238552,0.034838059651911,50.9999999999985
53,798.419285148541,3917.00231206766,408.389526372602,104.63473806621,,110.689526259748,3656.39772416709,14992.2065045186,3828.25527065601,46.0509833461223,772.751421172675,130.602757391208,67.1999999999998,1149.84237093466,29915.2424201011,0.038436672342058,51.9999999999984
54,793.502641368251,3896.66627529704,406.717936392446,103.536412708601,,109.827040542852,3643.96276433306,14950.7654547585,3813.19854475552,45.974187441746,768.245960145054,128.918239589006,67.2999999999998,1257.6245590122,29918.9400163443,0.042034395547609,52.9999999999984
55,788.58599758796,3876.33023852642,405.04634641229,102.438087350992,,108.964554825956,3631.52780449903,14909.3244049984,3798.14181885503,45.8973915373696,763.740499117432,127.233721786804,67.3999999999998,1365.40674708973,29922.6376125874,0.045631229598401,53.9999999999984
56,783.66935380767,3855.9942017558,403.374756432134,101.339761993383,,108.10206910906,3619.092844665,14867.8833552382,3783.08509295454,45.8205956329933,759.235038089812,125.549203984602,67.4999999999998,1473.18893516725,29926.3352088305,0.049227174824018,54.9999999999983
57,778.752710027379,3835.65816498519,401.703166451978,100.241436635774,,107.239583392165,3606.65788483097,14826.4423054781,3768.02836705406,45.743799728617,754.729577062191,123.8646861824,67.5999999999998,1580.97112324478,29930.0328050736,0.052822231553878,55.9999999999982
58,773.836066247088,3815.32212821457,400.031576471822,99.1431112781647,,106.377097675269,3594.22292499694,14785.001255718,3752.97164115357,45.6670038242407,750.224116034569,122.180168380198,67.6999999999998,1688.75331132231,29933.7304013167,0.056416400117241,56.9999999999982
59,768.919422466797,3794.98609144395,398.359986491666,98.0447859205558,,105.514611958373,3581.78796516291,14743.5602059578,3737.91491525308,45.5902079198644,745.718655006948,120.495650577996,67.7999999999998,1796.53549939985,29937.4279975598,0.0600096808432,57.9999999999982
60,764.002778686507,3774.65005467333,396.68839651151,96.9464605629468,,104.652126241477,3569.35300532888,14702.1191561977,3722.85818935259,45.5134120154881,741.213193979327,118.811132775795,67.8999999999998,1904.31768747737,29941.125593803,0.063602074060687,58.9999999999981
61,759.086134906216,3754.31401790271,395.016806531354,95.848135205338,,103.789640524582,3556.91804549486,14660.6781064376,3707.8014634521,45.4366161111118,736.707732951706,117.126614973593,67.9999999999998,2012.09987555489,29944.8231900461,0.06719358009847,59.999999999998
62,754.169491125925,3733.97798113209,393.345216551198,94.749809847729,,102.927154807686,3544.48308566083,14619.2370566775,3692.74473755161,45.3598202067354,732.202271924084,115.442097171391,68.0999999999998,2119.88206363243,29948.5207862892,0.070784199285159,60.999999999998
63,749.252847345634,3713.64194436147,391.673626571042,93.65148449012,,102.06466909079,3532.0481258268,14577.7960069173,3677.68801165112,45.2830243023591,727.696810896463,113.757579369189,68.1999999999998,2227.66425170996,29952.2183825323,0.074373931949198,61.999999999998
64,744.336203565344,3693.30590759086,390.002036590886,92.5531591325111,,101.202183373895,3519.61316599277,14536.3549571572,3662.63128575064,45.2062283979828,723.191349868842,112.073061566987,68.2999999999998,2335.44643978747,29955.9159787754,0.077962778418867,62.9999999999978
65,739.419559785054,3672.96987082024,388.33044661073,91.4548337749022,,100.339697656999,3507.17820615874,14494.9139073971,3647.57455985015,45.1294324936065,718.685888841221,110.388543764786,68.3999999999998,2443.22862786499,29959.6135750185,0.08155073902229,63.9999999999977
66,734.636647692302,3652.63383404962,386.658856630574,90.3565084172932,,99.4954581649869,3494.74324632471,14453.472857637,3632.51783394966,45.0526365892302,714.1804278136,108.668389325318,68.4999999999998,2550.77614362996,29963.1928402242,0.08513031829524,64.9999999999977
67,733.898838106682,3632.297797279,384.987266650418,89.2581830596842,,99.2031286307472,3482.30828649068,14412.0318078768,3617.46110804917,44.9758406848539,709.674966785978,105.870301499979,68.5999999999998,2651.22531511019,29963.1928402242,0.088482737111749,65.9999999999977
68,733.161028521062,3611.96176050838,383.315676670262,88.1598577020753,,98.9107990965076,3469.87332665666,14370.5907581167,3602.40438214868,44.8990447804776,705.169505758357,103.072213674639,68.6999999999998,2751.67448659041,29963.1928402242,0.091835155928256,66.9999999999976
69,732.423218935442,3591.62572373776,381.644086690106,87.0615323444664,,98.6184695622679,3457.43836682263,14329.1497083566,3587.3476562482,44.8222488761012,700.664044730736,100.2741258493,68.7999999999998,2852.12365807063,29963.1928402242,0.095187574744764,67.9999999999975
70,731.685409349822,3571.28968696715,379.97249670995,85.9632069868574,,98.3261400280282,3445.0034069886,14287.7086585965,3572.29093034771,44.7454529717249,696.158583703115,97.47603802396,68.8999999999998,2952.57282955085,29963.1928402242,0.098539993561272,68.9999999999975
71,730.947599764201,3550.95365019653,378.300906729794,84.8648816292484,,98.0338104937886,3432.56844715457,14246.2676088363,3557.23420444722,44.6686570673486,691.653122675494,94.6779501986203,68.9999999999998,3053.02200103108,29963.1928402242,0.10189241237778,69.9999999999975
72,730.209790178581,3530.61761342591,376.629316749638,83.7665562716396,,97.7414809595489,3420.13348732054,14204.8265590762,3542.17747854673,44.5918611629723,687.147661647872,91.8798623732809,69.0999999999997,3153.4711725113,29963.1928402242,0.105244831194288,70.9999999999974
73,729.471980592961,3510.28157665529,374.957726769482,82.6682309140307,,97.4491514253092,3407.69852748651,14163.3855093161,3527.12075264624,44.515065258596,682.642200620251,89.0817745479415,69.1999999999997,3253.92034399151,29963.1928402242,0.108597250010796,71.9999999999973
74,728.734171007341,3489.94553988467,373.286136789326,81.5699055564217,,97.1568218910696,3395.26356765248,14121.944459556,3512.06402674576,44.4382693542197,678.13673959263,86.2836867226017,69.2999999999997,3354.36951547174,29963.1928402242,0.111949668827304,72.9999999999973
75,727.996361421721,3469.60950311405,371.61454680917,80.4715801988127,,96.8644923568299,3382.82860781846,14080.5034097958,3497.00730084527,44.3614734498434,673.631278565009,83.485598897262,69.3999999999997,3454.81868695197,29963.1928402242,0.115302087643812,73.9999999999973
76,727.258551836101,3449.27346634343,369.942956829014,79.3732548412038,,96.5721628225902,3370.39364798443,14039.0623600357,3481.95057494478,44.284677545467,669.125817537388,80.6875110719226,69.4999999999997,3555.26785843219,29963.1928402242,0.11865450646032,74.9999999999972
77,726.520742250481,3428.93742957282,368.271366848858,78.2749294835949,,96.2798332883506,3357.9586881504,13997.6213102756,3466.89384904429,44.2078816410907,664.620356509767,77.8894232465831,69.5999999999997,3655.7170299124,29963.1928402242,0.122006925276827,75.999999999997
78,725.78293266486,3408.6013928022,366.599776868702,77.1766041259859,,95.9875037541109,3345.52372831637,13956.1802605154,3451.8371231438,44.1310857367144,660.114895482145,75.0913354212433,69.6999999999997,3756.16620139264,29963.1928402242,0.125359344093336,76.999999999997
79,725.04512307924,3388.26535603158,364.928186888546,76.0782787683769,,95.6951742198712,3333.08876848234,13914.7392107553,3436.78039724331,44.0542898323381,655.609434454524,72.2932475959036,69.7999999999997,3856.61537287287,29963.1928402242,0.128711762909844,77.999999999997
80,724.30731349362,3367.92931926096,363.25659690839,74.979953410768,,95.4028446856316,3320.65380864831,13873.2981609952,3421.72367134282,43.9774939279618,651.103973426903,69.4951597705642,69.8999999999997,3957.06454435309,29963.1928402242,0.132064181726352,78.9999999999969
81,723.569503908,3347.59328249034,361.585006928234,73.8816280531591,,95.110515151392,3308.21884881428,13831.8571112351,3406.66694544234,43.9006980235855,646.598512399282,66.6970719452248,69.9999999999997,4057.5137158333,29963.1928402242,0.135416600542859,79.9999999999968
82,722.83169432238,3327.25724571972,359.913416948078,72.7833026955501,,94.8181856171523,3295.78388898026,13790.4160614749,3391.61021954185,43.8239021192092,642.09305137166,63.898984119885,70.0999999999997,4157.96288731353,29963.1928402242,0.138769019359367,80.9999999999968
83,722.09388473676,3306.9212089491,358.241826967921,71.6849773379411,,94.5258560829126,3283.34892914623,13748.9750117148,3376.55349364136,43.7471062148328,637.587590344039,61.1008962945452,70.1999999999997,4258.41205879376,29963.1928402242,0.142121438175875,81.9999999999968
84,721.35607515114,3286.58517217849,356.570236987766,70.5866519803322,,94.233526548673,3270.9139693122,13707.5339619547,3361.49676774087,43.6703103104565,633.082129316418,58.3028084692059,70.2999999999997,4358.86123027398,29963.1928402242,0.145473856992383,82.9999999999967
85,720.61826556552,3266.24913540787,354.89864700761,69.4883266227233,,93.9411970144333,3258.47900947817,13666.0929121946,3346.44004184038,43.5935144060802,628.576668288797,55.5047206438664,70.3999999999997,4459.3104017542,29963.1928402242,0.148826275808891,83.9999999999966
86,719.8804559799,3245.91309863725,353.227057027453,68.3900012651143,,93.6488674801936,3246.04404964414,13624.6518624344,3331.3833159399,43.5167185017039,624.071207261176,52.7066328185266,70.4999999999997,4559.75957323443,29963.1928402242,0.152178694625399,84.9999999999966
87,719.14264639428,3225.57706186663,351.555467047297,67.2916759075053,,93.356537945954,3233.60908981011,13583.2108126743,3316.32659003941,43.4399225973276,619.565746233554,49.9085449931868,70.5999999999996,4660.20874471466,29963.1928402242,0.155531113441908,85.9999999999966
88,718.40483680866,3205.24102509601,349.883877067141,66.1933505498964,,93.0642084117143,3221.17412997608,13541.7697629142,3301.26986413892,43.3631266929513,615.060285205933,47.1104571678474,70.6999999999996,4760.65791619488,29963.1928402242,0.158883532258415,86.9999999999965
89,717.66702722304,3184.9049883254,348.212287086985,65.0950251922875,,92.7718788774747,3208.73917014206,13500.328713154,3286.21313823843,43.286330788575,610.554824178312,44.3123693425079,70.7999999999996,4861.1070876751,29963.1928402242,0.162235951074923,87.9999999999964
90,716.92921763742,3164.56895155478,346.540697106829,63.9966998346786,,92.4795493432351,3196.30421030803,13458.8876633939,3271.15641233794,43.2095348841987,606.049363150691,41.5142815171682,70.8999999999996,4961.55625915532,29963.1928402242,0.165588369891431,88.9999999999964
91,716.1914080518,3144.23291478416,344.869107126673,62.8983744770695,,92.1872198089954,3183.869250474,13417.4466136338,3256.09968643745,43.1327389798223,601.54390212307,38.7161936918283,70.9999999999996,5062.00543063556,29963.1928402242,0.168940788707939,89.9999999999964
92,715.453598466179,3123.89687801354,343.197517146517,61.8000491194607,,91.8948902747557,3171.43429063997,13376.0055638737,3241.04296053697,43.055943075446,597.038441095448,35.9181058664889,71.0999999999996,5162.45460211578,29963.1928402242,0.172293207524447,90.9999999999962
93,714.715788880559,3103.56084124292,341.525927166361,60.7017237618518,,91.6025607405161,3158.99933080594,13334.5645141135,3225.98623463648,42.9791471710697,592.532980067828,33.1200180411496,71.1999999999996,5262.903773596,29963.1928402242,0.175645626340955,91.9999999999961
94,713.977979294939,3083.2248044723,339.854337186205,59.6033984042428,,91.3102312062764,3146.56437097191,13293.1234643534,3210.92950873599,42.9023512666934,588.027519040206,30.3219302158097,71.2999999999996,5363.35294507623,29963.1928402242,0.178998045157463,92.9999999999961
95,713.240169709319,3062.88876770168,338.182747206049,58.5050730466338,,91.0179016720367,3134.12941113788,13251.6824145933,3195.8727828355,42.8255553623171,583.522058012585,27.5238423904696,71.3999999999996,5463.80211655647,29963.1928402242,0.182350463973971,93.9999999999961
96,712.502360123699,3042.55273093107,336.511157225893,57.4067476890246,,90.725572137797,3121.69445130385,13210.2413648332,3180.81605693501,42.7487594579408,579.016596984963,24.7257545651304,71.4999999999996,5564.25128803669,29963.1928402242,0.185702882790479,94.999999999996
97,711.764550538079,3022.21669416045,334.839567245738,56.3084223314163,,90.4332426035574,3109.25949146983,13168.800315073,3165.75933103453,42.6719635535645,574.511135957344,21.9276667397914,71.5999999999996,5664.7004595169,29963.1928402242,0.189055301606987,95.9999999999959
98,711.026740952459,3001.88065738983,333.167977265582,55.210096973807,,90.1409130693178,3096.8245316358,13127.3592653129,3150.70260513404,42.5951676491881,570.005674929722,19.1295789144514,71.6999999999996,5765.14963099713,29963.1928402242,0.192407720423495,96.9999999999959
99,710.288931366838,2981.54462061921,331.496387285423,54.111771616198,,89.848583535078,3084.38957180175,13085.9182155528,3135.64587923355,42.5183717448118,565.500213902096,16.3314910891117,71.7999999999996,5865.59880247737,29963.1928402242,0.195760139240004,97.9999999999959
100,709.551121781218,2961.20858384861,329.824797305265,53.0134462585893,,89.5562540008382,3071.9546119677,13044.4771657926,3120.58915333306,42.4415758404354,560.994752874467,13.5334032637724,71.8999999999996,5966.04797395762,29963.1928402242,0.199112558056512,98.9999999999958
