,GrassHay222,GrassHaylage222,AlfalfaHay227,GrassHay227,GrassHaylage227,GrassHay229,AlfalfaHay217,GrassHay217,GrassHaylage217,GrassHay219,GrassHaylage219,GrassHay224,AlfalfaHay215,GrassHay215,GrassHaylage215,AlfalfaHay216,GrassHaylage216,GrassHay216,GrassHay220,GrassHaylage220,AlfalfaHay226,GrassHay226,GrassHaylage226,Oats231,GrassHay231,GrassHay221,POP PRICE,POPLAR0,TOTALAC,POPSHARE,POPPROF
11,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63,,17344.4023715656,,10.0000000000001
12,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.1,,17344.4023715656,,11.0000000000001
13,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.2,,17344.4023715656,,12.0000000000002
14,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.3,,17344.4023715656,,13.0000000000002
15,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.4,,17344.4023715656,,14.0000000000002
16,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.5,,17344.4023715656,,15.0000000000002
17,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.6,,17344.4023715656,,16.0000000000002
18,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.7,,17344.4023715656,,17.0000000000002
19,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.8,,17344.4023715656,,18.0000000000002
20,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,63.9,,17344.4023715656,,19.0000000000002
21,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64,,17344.4023715656,,20.0000000000002
22,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.1,,17344.4023715656,,21.0000000000002
23,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.2,,17344.4023715656,,22.0000000000002
24,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.3,,17344.4023715656,,23.0000000000001
25,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.4,,17344.4023715656,,24
26,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.5,,17344.4023715656,,25
27,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.6,,17344.4023715656,,26
28,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.7,,17344.4023715656,,26.9999999999999
29,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.8,,17344.4023715656,,27.9999999999998
30,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,64.9,,17344.4023715656,,28.9999999999998
31,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65,,17344.4023715656,,29.9999999999998
32,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.1,,17344.4023715656,,30.9999999999997
33,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.2,,17344.4023715656,,31.9999999999995
34,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.3,,17344.4023715656,,32.9999999999995
35,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.4,,17344.4023715656,,33.9999999999995
36,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.4999999999999,,17344.4023715656,,34.9999999999994
37,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.5999999999999,,17344.4023715656,,35.9999999999993
38,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.6999999999999,,17344.4023715656,,36.9999999999993
39,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.7999999999999,,17344.4023715656,,37.9999999999993
40,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.8999999999999,,17344.4023715656,,38.9999999999992
41,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,65.9999999999999,,17344.4023715656,,39.9999999999991
42,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.0999999999999,,17344.4023715656,,40.9999999999991
43,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.1999999999999,,17344.4023715656,,41.9999999999991
44,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.2999999999999,,17344.4023715656,,42.999999999999
45,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.3999999999999,,17344.4023715656,,43.9999999999989
46,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.4999999999999,,17344.4023715656,,44.9999999999989
47,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.5999999999999,,17344.4023715656,,45.9999999999989
48,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.6999999999999,,17344.4023715656,,46.9999999999988
49,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.7999999999999,,17344.4023715656,,47.9999999999986
50,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.8999999999999,,17344.4023715656,,48.9999999999986
51,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,66.9999999999999,,17344.4023715656,,49.9999999999986
52,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.0999999999998,,17344.4023715656,,50.9999999999985
53,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.1999999999998,,17344.4023715656,,51.9999999999984
54,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.2999999999998,,17344.4023715656,,52.9999999999984
55,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.3999999999998,,17344.4023715656,,53.9999999999984
56,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.4999999999998,,17344.4023715656,,54.9999999999983
57,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.5999999999998,,17344.4023715656,,55.9999999999982
58,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.6999999999998,,17344.4023715656,,56.9999999999982
59,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.7999999999998,,17344.4023715656,,57.9999999999982
60,922.455119982592,266.88601577613,92.1877417803625,870.604869097691,1670.71912313699,1410.11631712247,249.981720540682,1607.77682152826,447.963987110493,1481.9278615272,18.3974005582136,154.003563732955,89.5504086879319,1750.57813177451,151.37906455789,69.1471065634144,72.7472443367966,1851.8918069215,413.464385910118,119.572375108394,98.7400990174871,519.420045106156,2503.52126773266,30.7002357634853,91.3822400075858,389.287418183608,67.8999999999998,,17344.4023715656,,58.9999999999981
